iteration,level,temperature,current,best,accepted
844800,176,114.07215914040759,13642,12032,428778
849600,177,111.79071595759943,12590,12032,429082
854400,178,109.55490163844743,13815,12032,429403
859200,179,107.36380360567848,13657,12032,429693
864000,180,105.21652753356491,12906,12032,429987
868800,181,103.11219698289362,13338,12032,430248
873600,182,101.04995304323575,12225,11794,430464
878400,183,99.028953982371021,13371,11794,430719
883200,184,97.048374902723594,13477,11794,430947
888000,185,95.107407404669132,13160,11794,431210
892800,186,93.205259256575744,12370,11794,431471
897600,187,91.341154071444222,13347,11626,431699
902400,188,89.514330990015338,12090,11598,431923
907200,189,87.72404437021504,13144,11363,432140
912000,190,85.969563482810742,13413,11363,432353
916800,191,84.250172213154514,12884,11363,432571
921600,192,82.565168768891425,12730,11363,432766
926400,193,80.913865393513603,12371,11363,432931
931200,194,79.295588085643331,12417,11363,433124
936000,195,77.709676323930466,11626,11363,433280
940800,196,76.155482797451853,11632,11363,433453
945600,197,74.632373141502825,12373,11082,433606
950400,198,73.139725678672761,11834,11082,433751
955200,199,71.676931165099305,11567,11082,433913
960000,200,70.243392541797306,12490,11082,434058
964800,201,68.838524690961364,12225,11082,434187
969600,202,67.461754197142128,11530,10942,434295
974400,203,66.112519113199284,11347,10942,434463
979200,204,64.79026873093531,11390,10942,434585
984000,205,63.494463356316601,11467,10942,434726
988800,206,62.22457408919027,11512,10942,434849
993600,207,60.980082607406459,12037,10942,434968
998400,208,59.76048095525833,12147,10942,435090
1003200,209,58.56527133615316,11504,10942,435232
1008000,210,57.393965909430094,11558,10942,435348
1012800,211,56.246086591241493,11675,10942,435466
1017600,212,55.121164859416659,11534,10942,435564
1022400,213,54.018741562228328,10989,10942,435682
1027200,214,52.938366730983766,11540,10898,435755
1032000,215,51.879599396364092,11836,10898,435877
1036800,216,50.842007408436814,11701,10898,435950
1041600,217,49.825167260268074,12873,10898,436073
1046400,218,48.828663915062712,11797,10898,436183
1051200,219,47.85209063676146,11263,10898,436276
1056000,220,46.895048824026226,11552,10898,436355
1060800,221,45.957147847545706,11697,10898,436450
1065600,222,45.038004890594785,11423,10898,436540
1070400,223,44.137244792782887,11356,10898,436624
1075200,224,43.254499896927229,11102,10787,436710
1080000,225,42.389409898988681,10938,10787,436775
1084800,226,41.541621701008907,11088,10787,436828
1089600,227,40.710789266988726,11510,10787,436884
1094400,228,39.89657348164895,10931,10787,436936
1099200,229,39.098642012015972,11200,10787,436989
1104000,230,38.316669171775651,11021,10787,437050
1108800,231,37.550335788340135,11300,10787,437109
1113600,232,36.799329072573329,11099,10787,437168
1118400,233,36.063342491121865,10865,10787,437217
1123200,234,35.342075641299424,10825,10783,437263
1128000,235,34.635234128473442,10880,10783,437293
1132800,236,33.942529445903972,11008,10783,437344
1137600,237,33.263678856985891,10971,10769,437390
1142400,238,32.598405279846176,11270,10736,437428
1147200,239,31.946437174249251,10967,10736,437485
1152000,240,31.307508430764262,10777,10736,437544
1156800,241,30.681358262148976,10743,10704,437575
1161600,242,30.067731096905998,10714,10688,437598
1166400,243,29.466376474967877,10906,10688,437627
1171200,244,28.87704894546852,10820,10688,437646
1176000,245,28.299507966559148,10876,10688,437664
1180800,246,27.733517807227965,10787,10688,437692
1185600,247,27.178847451083403,10841,10688,437729
1190400,248,26.635270502061733,10946,10688,437762
1195200,249,26.102565092020498,10746,10688,437797
1200000,250,25.580513790180088,10781,10688,437816
1204800,251,25.068903514376487,10820,10688,437843
1209600,252,24.567525444088954,10798,10688,437859
1214400,253,24.076174935207177,10819,10688,437873
1219200,254,23.594651436503032,10756,10688,437890
1224000,255,23.12275840777297,10746,10688,437907
1228800,256,22.660303239617509,10835,10688,437931
1233600,257,22.207097174825162,10858,10688,437942
1238400,258,21.762955231328657,10921,10688,437975
1243200,259,21.327696126702083,10746,10688,437987
1248000,260,20.901142204168039,10822,10688,438003
1252800,261,20.483119360084679,10746,10688,438018
1257600,262,20.073456972882983,10791,10688,438032
1262400,263,19.671987833425323,10841,10688,438054
1267200,264,19.278548076756817,10849,10688,438072
1272000,265,18.892977115221679,10756,10688,438086
1276800,266,18.515117572917244,10792,10688,438094
1281600,267,18.144815221458899,10756,10688,438101
1286400,268,17.781918917029721,10791,10688,438116
1291200,269,17.426280538689127,10756,10688,438127
1296000,270,17.077754927915343,10772,10688,438143
1300800,271,16.736199829357037,10841,10688,438152
1305600,272,16.401475832769894,10826,10688,438171
1310400,273,16.073446316114499,10845,10688,438194
1315200,274,15.751977389792208,10772,10688,438214
1320000,275,15.436937841996365,10772,10688,438226
1324800,276,15.128199085156437,10756,10688,438230
1329600,277,14.825635103453308,10756,10688,438234
1334400,278,14.529122401384242,10807,10688,438247
1339200,279,14.238539953356558,10807,10688,438258
1344000,280,13.953769154289427,10756,10688,438264
1348800,281,13.674693771203637,10772,10688,438270
1353600,282,13.401199895779566,10859,10688,438276
1358400,283,13.133175897863975,10811,10688,438298
1363200,284,12.870512379906694,10792,10688,438306
1368000,285,12.61310213230856,10756,10688,438315
1372800,286,12.360840089662389,10772,10688,438321
1377600,287,12.113623287869142,10756,10688,438330
1382400,288,11.87135082211176,10795,10688,438344
1387200,289,11.633923805669523,10756,10688,438352
1392000,290,11.401245329556133,10756,10688,438364
1396800,291,11.173220422965011,10756,10688,438369
1401600,292,10.949756014505709,10756,10688,438378
1406400,293,10.730760894215596,10756,10688,438384
1411200,294,10.516145676331284,10772,10688,438389
1416000,295,10.305822762804658,10756,10688,438399
1420800,296,10.099706307548564,10756,10688,438407
1425600,297,9.8977121813975923,10756,10688,438413
1430400,298,9.6997579377696415,10756,10688,438419
1435200,299,9.5057627790142476,10756,10688,438426
1440000,300,9.3156475234339613,10772,10688,438433
1444800,301,9.1293345729652824,10756,10688,438442
1449600,302,8.946747881505976,10756,10688,438453
1454400,303,8.7678129238758551,10756,10688,438458
1459200,304,8.5924566653983394,10756,10688,438461
1464000,305,8.4206075320903722,10756,10688,438463
1468800,306,8.2521953814485638,10756,10688,438464
1473600,307,8.0871514738195938,10756,10688,438468
1478400,308,7.9254084443432014,10772,10688,438472
1483200,309,7.7669002754563374,10756,10688,438477
1488000,310,7.6115622699472105,10756,10688,438482
1492800,311,7.4593310245482662,10756,10688,438485
1497600,312,7.3101444040573007,10756,10688,438487
1502400,313,7.1639415159761546,10756,10688,438492
1507200,314,7.0206626856566308,10756,10688,438499
1512000,315,6.8802494319434979,10756,10688,438509
1516800,316,6.742644443304628,10756,10688,438516
1521600,317,6.6077915544385357,10756,10688,438522
1526400,318,6.4756357233497646,10756,10688,438526
1531200,319,6.3461230088827696,10756,10688,438532
1536000,320,6.2192005487051141,10756,10688,438537
1540800,321,6.0948165377310115,10756,10688,438543
1545600,322,5.9729202069763918,10756,10688,438553
1550400,323,5.8534618028368639,10756,10688,438559
1555200,324,5.7363925667801263,10756,10688,438568
1560000,325,5.6216647154445241,10756,10688,438577
1564800,326,5.5092314211356337,10756,10688,438583
1569600,327,5.3990467927129213,10756,10688,438583
1574400,328,5.2910658568586628,10756,10688,438589
1579200,329,5.1852445397214897,10756,10688,438593
1584000,330,5.0815396489270599,10756,10688,438594
1588800,331,4.9799088559485183,10756,10688,438598
1593600,332,4.8803106788295487,10756,10688,438600
1598400,333,4.7827044652529569,10772,10688,438605
1603200,334,4.6870503759478979,10756,10688,438611
1608000,335,4.5933093684289403,10756,10688,438616
1612800,336,4.5014431810603615,10756,10688,438624
1617600,337,4.4114143174391538,10756,10688,438626
1622400,338,4.3231860310903709,10756,10688,438632
1627200,339,4.2367223104685632,10756,10688,438635
1632000,340,4.1519878642591923,10756,10688,438638
1636800,341,4.0689481069740081,10756,10688,438642
1641600,342,3.9875691448345281,10756,10688,438648
1646400,343,3.9078177619378374,10756,10688,438651
1651200,344,3.8296614066990808,10756,10688,438654
1656000,345,3.7530681785650994,10756,10688,438659
1660800,346,3.6780068149937972,10756,10688,438666
1665600,347,3.6044466786939213,10756,10688,438672
1670400,348,3.5323577451200427,10756,10688,438675
1675200,349,3.4617105902176419,10756,10688,438683
1680000,350,3.392476378413289,10756,10688,438687
1684800,351,3.3246268508450232,10756,10688,438692
1689600,352,3.2581343138281227,10756,10688,438697
1694400,353,3.1929716275515605,10756,10688,438704
1699200,354,3.1291121950005292,10756,10688,438707
1704000,355,3.0665299511005184,10756,10688,438713
1708800,356,3.0051993520785079,10756,10688,438719
1713600,357,2.9450953650369378,10756,10688,438727
1718400,358,2.8861934577361992,10756,10688,438729
1723200,359,2.8284695885814752,10756,10688,438734
1728000,360,2.7719001968098458,10756,10688,438738
1732800,361,2.716462192873649,10756,10688,438742
1737600,362,2.662132949016176,10756,10688,438744
1742400,363,2.6088902900358524,10756,10688,438747
1747200,364,2.5567124842351356,10756,10688,438750
1752000,365,2.5055782345504327,10756,10688,438754
1756800,366,2.4554666698594243,10756,10688,438758
1761600,367,2.4063573364622357,10756,10688,438760
1766400,368,2.3582301897329909,10756,10688,438765
1771200,369,2.3110655859383313,10756,10688,438767
1776000,370,2.2648442742195645,10756,10688,438770
1780800,371,2.2195473887351733,10756,10688,438776
1785600,372,2.1751564409604698,10756,10688,438781
1790400,373,2.13165331214126,10756,10688,438784
1795200,374,2.089020245898435,10756,10688,438786
1800000,375,2.0472398409804664,10756,10688,438789
1804800,376,2.0062950441608569,10756,10688,438793
1809600,377,1.9661691432776396,10756,10688,438798
1814400,378,1.9268457604120868,10756,10688,438801
1819200,379,1.888308845203845,10756,10688,438804
1824000,380,1.8505426682997681,10756,10688,438806
1828800,381,1.8135318149337727,10756,10688,438809
1833600,382,1.7772611786350974,10756,10688,438813
1838400,383,1.7417159550623953,10756,10688,438820
1843200,384,1.7068816359611474,10756,10688,438823
1848000,385,1.6727440032419245,10756,10688,438825
1852800,386,1.6392891231770861,10756,10688,438832
1857600,387,1.6065033407135443,10756,10688,438835
1862400,388,1.5743732738992733,10756,10688,438838
1867200,389,1.5428858084212878,10756,10688,438842
1872000,390,1.5120280922528619,10756,10688,438845
1876800,391,1.4817875304078048,10756,10688,438847
1881600,392,1.4521517797996486,10756,10688,438852
1886400,393,1.4231087442036556,10756,10688,438857
1891200,394,1.3946465693195824,10756,10688,438859
1896000,395,1.3667536379331908,10756,10688,438863
1900800,396,1.339418565174527,10756,10688,438866
1905600,397,1.3126301938710365,10756,10688,438872
1910400,398,1.2863775899936156,10756,10688,438879
1915200,399,1.2606500381937433,10756,10688,438883
1920000,400,1.2354370374298684,10756,10688,438886
1924800,401,1.2107282966812711,10756,10688,438895
1929600,402,1.1865137307476457,10756,10688,438900
1934400,403,1.1627834561326928,10756,10688,438903
1939200,404,1.1395277870100391,10756,10688,438907
1944000,405,1.1167372312698383,10756,10688,438913
1948800,406,1.0944024866444413,10756,10688,438916
1953600,407,1.0725144369115525,10756,10688,438926
1958400,408,1.0510641481733214,10756,10688,438931
1963200,409,1.030042865209855,10756,10688,438937
1968000,410,1.0094420079056579,10756,10688,438942
1972800,411,0.98925316774754457,10756,10688,438945
1977600,412,0.96946810439259379,10756,10688,438950
1982400,413,0.95007874230474187,10756,10688,438951
1987200,414,0.93107716745864699,10756,10688,438955
1992000,415,0.91245562410947412,10756,10688,438961
1996800,416,0.89420651162728459,10756,10688,438967
2001600,417,0.87632238139473895,10756,10688,438970
2006400,418,0.85879593376684416,10756,10688,438975
2011200,419,0.84162001509150719,10756,10688,438981
2016000,420,0.8247876147896771,10756,10688,438983
2020800,421,0.80829186249388352,10756,10688,438992
2025600,422,0.79212602524400577,10756,10688,438996
2030400,423,0.77628350473912566,10756,10688,438998
2035200,424,0.7607578346443431,10756,10688,439001
2040000,425,0.74554267795145623,10756,10688,439005
2044800,426,0.73063182439242713,10756,10688,439013
2049600,427,0.71601918790457852,10756,10688,439017
2054400,428,0.701698804146487,10756,10688,439023
2059200,429,0.68766482806355722,10756,10688,439025
2064000,430,0.67391153150228611,10756,10688,439029
2068800,431,0.66043330087224028,10756,10688,439033
2073600,432,0.64722463485479553,10756,10688,439037
2078400,433,0.63428014215769957,10756,10688,439042
2083200,434,0.62159453931454556,10756,10688,439047
2088000,435,0.60916264852825464,10756,10688,439056
2092800,436,0.59697939555768953,10756,10688,439061
2097600,437,0.58503980764653574,10756,10688,439065
2102400,438,0.57333901149360489,10756,10688,439069
2107200,439,0.56187223126373287,10756,10688,439070
2112000,440,0.55063478663845822,10756,10688,439075
2116800,441,0.53962209090568902,10756,10688,439082
2121600,442,0.52882964908757524,10756,10688,439094
2126400,443,0.51825305610582373,10756,10688,439095
2131200,444,0.50788799498370729,10756,10688,439097
2136000,445,0.49773023508403313,10756,10688,439102
2140800,446,0.48777563038235239,10756,10688,439109
2145600,447,0.47802011777470532,10756,10688,439113
2150400,448,0.46845971541921128,10756,10688,439116
2155200,449,0.45909052111082699,10756,10688,439125
2160000,450,0.44990871068861044,10756,10688,439131
2164800,451,0.44091053647483824,10756,10688,439134
2169600,452,0.43209232574534151,10756,10688,439138
2174400,453,0.42345047923043466,10756,10688,439142
2179200,454,0.41498146964582594,10756,10688,439146
2184000,455,0.40668184025290943,10756,10688,439152
2188800,456,0.39854820344785125,10756,10688,439161
