iteration,level,temperature,current,best,accepted
340800,71,737.64074891429766,38528,23333,255532
345600,72,722.88793393601168,32777,23333,258222
350400,73,708.43017525729147,35177,23333,260846
355200,74,694.26157175214564,29615,23333,263447
360000,75,680.37634031710274,31713,23333,265934
364800,76,666.76881351076065,27082,21766,268507
369600,77,653.43343724054546,31770,21766,271102
374400,78,640.36476849573444,31932,21766,273553
379200,79,627.5574731258198,32333,21766,275970
384000,80,615.00632366330342,32191,21766,278366
388800,81,602.7061971900373,30585,21766,280771
393600,82,590.65207324623657,31477,21766,283203
398400,83,578.83903178131186,30868,21766,285369
403200,84,567.2622511456857,34090,21368,287610
408000,85,555.91700612277191,29406,21368,289861
412800,86,544.79866600031653,30672,21368,291920
417600,87,533.90269268031011,26571,21368,294082
422400,88,523.22463882670399,31419,21368,296149
427200,89,512.76014605016985,26416,21368,298184
432000,90,502.50494312916652,28105,21368,300358
436800,91,492.45484426658317,27684,21368,302450
441600,92,482.60574738125149,28905,21313,304425
446400,93,472.95363243362641,29974,21313,306398
451200,94,463.49455978495388,30913,21313,308326
456000,95,454.2246685892548,28734,21287,310272
460800,96,445.14017521746973,27631,20423,312109
465600,97,436.2373717131203,25187,20423,313783
470400,98,427.51262427885791,28853,20423,315530
475200,99,418.96237179328074,26450,20423,317367
480000,100,410.58312435741516,21897,19694,319128
484800,101,402.37146187026684,20205,19694,320854
489600,102,394.32403263286147,25477,19488,322417
494400,103,386.43755198020426,25524,19488,324017
499200,104,378.70880094060016,26380,19488,325574
504000,105,371.1346249217882,24332,19488,327039
508800,106,363.71193242335244,29582,19488,328573
513600,107,356.43769377488536,21254,18843,330064
518400,108,349.30893989938767,24837,18843,331517
523200,109,342.32276110139986,22364,18729,332949
528000,110,335.47630587937186,27314,18729,334366
532800,111,328.76677976178445,23115,18729,335787
537600,112,322.19144416654876,22777,18642,337120
542400,113,315.74761528321773,23919,17977,338471
547200,114,309.43266297755338,21523,17977,339766
552000,115,303.2440097180023,23239,17346,341094
556800,116,297.1791295236423,22794,17346,342342
561600,117,291.23554693316947,19071,17215,343533
566400,118,285.41083599450604,21517,17215,344652
571200,119,279.70261927461593,18269,17215,345746
576000,120,274.10856688912367,18575,16823,346905
580800,121,268.62639555134115,20327,16823,348031
585600,122,263.2538676403143,21527,16823,349075
590400,123,257.98879028750798,22567,16823,350082
595200,124,252.82901448175787,24350,16732,351121
600000,125,247.77243419212272,23922,16732,352045
604800,126,242.81698550828028,20968,15798,353059
609600,127,237.96064579811468,21507,15798,354047
614400,128,233.2014328821524,18537,15798,355012
619200,129,228.53740422450934,20363,15798,355989
624000,130,223.96665614001915,18830,14325,356810
628800,131,219.48732301721876,17954,14325,357750
633600,132,215.09757655687437,19203,14325,358582
638400,133,210.79562502573691,18504,14325,359394
643200,134,206.57971252522213,17806,14325,360173
648000,135,202.44811827471767,17648,14325,360889
652800,136,198.39915590922331,17439,14325,361567
657600,137,194.43117279103885,16388,14325,362272
662400,138,190.54254933521807,17043,14325,362936
667200,139,186.73169834851373,16202,14325,363638
672000,140,182.99706438154342,15546,14325,364354
676800,141,179.33712309391257,16315,14325,365031
681600,142,175.75038063203431,16087,14325,365602
686400,143,172.23537301939362,14056,12421,366098
691200,144,168.79066555900573,15584,12421,366729
696000,145,165.41485224782562,16024,12421,367353
700800,146,162.10655520286909,15523,12421,367879
705600,147,158.8644240988117,17758,12421,368451
710400,148,155.68713561683549,17090,12421,368941
715200,149,152.57339290449877,14553,12421,369447
720000,150,149.52192504640877,17101,12421,369922
724800,151,146.53148654548062,14421,12421,370409
729600,152,143.60085681457099,15810,12421,370902
734400,153,140.72883967827957,13499,12421,371366
739200,154,137.91426288471399,13702,12421,371792
744000,155,135.15597762701969,14864,12421,372233
748800,156,132.45285807447931,13417,12421,372638
753600,157,129.80380091298971,12917,12421,373047
758400,158,127.20772489472992,13384,12421,373373
763200,159,124.66357039683533,14516,12411,373737
768000,160,122.17029898889861,14208,12411,374080
772800,161,119.72689300912063,14543,12411,374517
777600,162,117.33235514893822,13676,12411,374878
782400,163,114.98570804595946,14573,12411,375244
787200,164,112.68599388504028,14149,12070,375532
792000,165,110.43227400733946,13456,12070,375803
796800,166,108.22362852719266,13960,12070,376128
801600,167,106.05915595664882,12820,12070,376423
806400,168,103.93797283751583,14434,11811,376660
811200,169,101.85921338076552,12382,11757,376914
816000,170,99.822029113150208,13637,11757,377145
820800,171,97.825588530887202,12953,11757,377376
825600,172,95.869076760269465,13617,11757,377648
830400,173,93.951695225064071,13254,11757,377943
835200,174,92.072661320562787,12327,11757,378168
840000,175,90.231208094151526,12871,11699,378371
844800,176,88.426583932268485,13029,11699,378601
849600,177,86.658052253623111,13006,11699,378831
854400,178,84.924891208550648,11769,11678,379047
859200,179,83.226393384379634,13478,11655,379256
864000,180,81.561865516692038,12943,11655,379491
868800,181,79.930628206358193,12401,11466,379650
873600,182,78.332015642231028,12790,11466,379848
878400,183,76.765375329386401,11999,11466,380030
883200,184,75.230067822798674,12460,11466,380179
888000,185,73.725466466342709,11978,11466,380336
892800,186,72.25095713701586,11603,11247,380505
897600,187,70.805937994275538,13093,11247,380647
902400,188,69.389819234390018,11779,11247,380781
907200,189,68.002022849702215,12309,11239,380922
912000,190,66.641982392708172,11470,11239,381087
916800,191,65.309142744854,11597,11239,381217
921600,192,64.002959889956927,11964,11239,381354
926400,193,62.722900692157793,11867,11239,381474
931200,194,61.468442678314638,11870,11239,381615
936000,195,60.239073824748353,11303,11112,381734
940800,196,59.034292348253381,11616,11112,381830
945600,197,57.853606501288311,11417,11112,381957
950400,198,56.696534371262544,11334,11112,382063
955200,199,55.562603683837288,11669,11112,382153
960000,200,54.451351610160536,11759,11112,382270
964800,201,53.362324577957324,12134,11112,382383
969600,202,52.295078086398178,11586,11112,382504
974400,203,51.249176524670219,11462,11012,382598
979200,204,50.224192994176818,11156,11012,382726
984000,205,49.219709134293275,11300,10949,382808
988800,206,48.235314951607414,11007,10713,382871
993600,207,47.270608652575262,10985,10713,382946
998400,208,46.325196479523754,11333,10713,383050
1003200,209,45.39869254993328,11250,10713,383127
1008000,210,44.490718698934614,11051,10713,383197
1012800,211,43.60090432495592,11257,10713,383270
1017600,212,42.728886238456802,11237,10713,383351
1022400,213,41.874308513687666,11445,10713,383458
1027200,214,41.036822343413917,11007,10713,383523
1032000,215,40.216085896545636,11600,10713,383585
1036800,216,39.411764178614725,11212,10713,383660
1041600,217,38.623528895042426,11328,10713,383723
1046400,218,37.851058317141579,11347,10713,383800
1051200,219,37.094037150798748,10890,10713,383850
1056000,220,36.352156407782772,10899,10713,383898
1060800,221,35.625113279627115,11007,10713,383947
1065600,222,34.912611014034574,10857,10713,383987
1070400,223,34.214358793753881,10854,10713,384036
1075200,224,33.530071617878797,11007,10713,384067
1080000,225,32.859470185521218,10830,10713,384094
1084800,226,32.202280781810799,10995,10713,384122
1089600,227,31.55823516617458,11372,10713,384165
1094400,228,30.927070462851088,11143,10713,384213
1099200,229,30.308529053594064,11007,10713,384255
1104000,230,29.702358472522182,10849,10713,384300
1108800,231,29.108311303071737,10956,10713,384339
1113600,232,28.526145077010302,10750,10713,384402
1118400,233,27.955622175470097,10692,10653,384448
1123200,234,27.396509731960695,10780,10653,384476
1128000,235,26.848579537321481,10663,10653,384503
1132800,236,26.311607946575048,10724,10653,384532
1137600,237,25.785375787643549,10707,10653,384565
1142400,238,25.26966827189068,10726,10653,384579
1147200,239,24.764274906452865,10689,10653,384604
1152000,240,24.268989408323804,10781,10653,384636
1156800,241,23.783609620157328,10746,10653,384663
1161600,242,23.307937427754183,11022,10653,384687
1166400,243,22.841778679199098,10794,10653,384718
1171200,244,22.384943105615118,10736,10653,384739
1176000,245,21.937244243502814,10819,10653,384769
1180800,246,21.498499358632756,10744,10653,384782
1185600,247,21.068529371460102,10661,10653,384796
1190400,248,20.647158784030896,10653,10653,384823
1195200,249,20.234215608350279,10689,10653,384846
1200000,250,19.829531296183273,10653,10653,384863
1204800,251,19.432940670259608,10663,10653,384878
1209600,252,19.044281856854415,10734,10653,384890
1214400,253,18.663396219717328,10671,10653,384900
1219200,254,18.29012829532298,10671,10653,384910
1224000,255,17.924325729416516,10663,10653,384927
1228800,256,17.565839214828188,10698,10653,384939
1233600,257,17.214522430531623,10653,10653,384949
1238400,258,16.870231981920991,10742,10653,384967
1243200,259,16.53282734228257,10697,10653,384977
1248000,260,16.202170795436917,10756,10653,384989
1252800,261,15.878127379528179,10698,10653,385011
1257600,262,15.560564831937615,10699,10653,385015
1262400,263,15.249353535298862,10756,10653,385028
1267200,264,14.944366464592886,10706,10653,385042
1272000,265,14.645479135301025,10723,10653,385050
1276800,266,14.352569552595005,10663,10653,385061
1281600,267,14.065518161543105,10663,10653,385065
1286400,268,13.784207798312243,10663,10653,385076
1291200,269,13.508523642345999,10698,10653,385079
1296000,270,13.238353169499078,10736,10653,385089
1300800,271,12.973586106109096,10698,10653,385102
1305600,272,12.714114383986914,10663,10653,385110
1310400,273,12.459832096307174,10671,10653,385121
1315200,274,12.210635454381032,10671,10653,385130
1320000,275,11.966422745293412,10663,10653,385143
1324800,276,11.727094290387544,10718,10653,385155
1329600,277,11.492552404579792,10663,10653,385164
1334400,278,11.262701356488197,10671,10653,385177
1339200,279,11.037447329358432,10663,10653,385186
1344000,280,10.816698382771264,10710,10653,385194
1348800,281,10.600364415115839,10671,10653,385201
1353600,282,10.388357126813522,10715,10653,385213
1358400,283,10.180589984277251,10671,10653,385227
1363200,284,9.976978184591708,10706,10653,385241
1368000,285,9.7774386208998738,10663,10653,385246
1372800,286,9.5818898484818753,10663,10653,385260
1377600,287,9.3902520515122383,10663,10653,385277
1382400,288,9.2024470104819933,10663,10653,385284
1387200,289,9.0183980702723527,10663,10653,385291
1392000,290,8.8380301088669064,10671,10653,385297
1396800,291,8.6612695066895675,10671,10653,385310
1401600,292,8.488044116555777,10671,10653,385314
1406400,293,8.318283234224662,10663,10653,385318
1411200,294,8.1519175695401689,10663,10653,385328
1416000,295,7.9888792181493642,10663,10653,385338
1420800,296,7.8291016337863768,10706,10653,385343
1425600,297,7.6725196011106487,10671,10653,385353
1430400,298,7.5190692090884355,10663,10653,385361
1435200,299,7.3686878249066661,10671,10653,385373
1440000,300,7.2213140684085317,10663,10653,385377
1444800,301,7.076887787040361,10671,10653,385383
1449600,302,6.9353500312995537,10663,10653,385387
1454400,303,6.7966430306735628,10663,10653,385394
1459200,304,6.6607101700600913,10671,10653,385406
1464000,305,6.527495966658889,10663,10653,385414
1468800,306,6.3969460473257111,10663,10653,385421
1473600,307,6.2690071263791971,10663,10653,385431
1478400,308,6.1436269838516138,10663,10653,385436
1483200,309,6.0207544441745808,10663,10653,385443
1488000,310,5.9003393552910897,10671,10653,385446
1492800,311,5.7823325681852671,10663,10653,385453
1497600,312,5.666685916821562,10663,10653,385465
1502400,313,5.5533521984851308,10671,10653,385469
1507200,314,5.442285154515428,10663,10653,385478
1512000,315,5.3334394514251189,10663,10653,385485
1516800,316,5.2267706623966168,10671,10653,385494
1521600,317,5.1222352491486847,10663,10653,385499
1526400,318,5.0197905441657111,10671,10653,385505
1531200,319,4.9193947332823971,10663,10653,385511
1536000,320,4.8210068386167482,10663,10653,385518
1540800,321,4.7245867018444132,10663,10653,385525
1545600,322,4.6300949678075254,10663,10653,385531
1550400,323,4.5374930684513748,10663,10653,385539
1555200,324,4.4467432070823474,10663,10653,385543
1560000,325,4.3578083429407002,10663,10653,385549
1564800,326,4.2706521760818861,10663,10653,385554
1569600,327,4.1852391325602492,10663,10653,385558
1574400,328,4.101534349909044,10663,10653,385561
1579200,329,4.0195036629108634,10663,10653,385564
1584000,330,3.9391135896526457,10663,10653,385567
1588800,331,3.8603313178595928,10663,10653,385572
1593600,332,3.783124691502401,10663,10653,385578
1598400,333,3.7074621976723527,10663,10653,385584
1603200,334,3.6333129537189062,10663,10653,385588
1608000,335,3.5606466946445279,10663,10653,385594
1612800,336,3.4894337607516372,10663,10653,385599
1617600,337,3.4196450855366045,10663,10653,385603
1622400,338,3.3512521838258724,10663,10653,385608
1627200,339,3.2842271401493548,10663,10653,385613
1632000,340,3.2185425973463677,10663,10653,385619
1636800,341,3.1541717453994402,10663,10653,385623
1641600,342,3.0910883104914517,10663,10653,385626
1646400,343,3.0292665442816227,10663,10653,385632
1651200,344,2.9686812133959899,10663,10653,385642
1656000,345,2.9093075891280704,10663,10653,385646
1660800,346,2.8511214373455092,10663,10653,385651
1665600,347,2.7940990085985988,10663,10653,385658
1670400,348,2.738217028426627,10663,10653,385669
1675200,349,2.683452687858094,10663,10653,385674
1680000,350,2.6297836341009324,10663,10653,385679
1684800,351,2.5771879614189137,10663,10653,385683
1689600,352,2.5256442021905352,10663,10653,385689
1694400,353,2.4751313181467247,10663,10653,385693
1699200,354,2.4256286917837899,10663,10653,385697
1704000,355,2.3771161179481144,10663,10653,385700
1708800,356,2.3295737955891518,10663,10653,385705
1713600,357,2.2829823196773686,10663,10653,385710
1718400,358,2.2373226732838214,10663,10653,385715
1723200,359,2.1925762198181453,10663,10653,385722
1728000,360,2.1487246954217825,10663,10653,385728
1732800,361,2.1057502015133465,10663,10653,385734
1737600,362,2.0636351974830798,10663,10653,385739
1742400,363,2.0223624935334183,10663,10653,385749
1747200,364,1.9819152436627498,10663,10653,385755
1752000,365,1.9422769387894949,10663,10653,385760
1756800,366,1.9034314000137049,10663,10653,385765
1761600,367,1.8653627720134309,10663,10653,385770
1766400,368,1.8280555165731625,10663,10653,385775
1771200,369,1.7914944062416991,10663,10653,385780
1776000,370,1.7556645181168651,10663,10653,385785
1780800,371,1.7205512277545278,10663,10653,385788
1785600,372,1.6861402031994372,10663,10653,385794
1790400,373,1.6524173991354483,10663,10653,385805
1795200,374,1.6193690511527394,10663,10653,385809
1800000,375,1.5869816701296846,10663,10653,385813
1804800,376,1.5552420367270909,10663,10653,385818
1809600,377,1.5241371959925489,10663,10653,385826
1814400,378,1.493654452072698,10663,10653,385832
1819200,379,1.463781363031244,10663,10653,385836
1824000,380,1.434505735770619,10663,10653,385836
1828800,381,1.4058156210552066,10663,10653,385841
1833600,382,1.3776993086341025,10663,10653,385845
1838400,383,1.3501453224614204,10663,10653,385849
1843200,384,1.3231424160121921,10663,10653,385857
1848000,385,1.2966795676919483,10663,10653,385858
1852800,386,1.2707459763381093,10663,10653,385862
1857600,387,1.2453310568113469,10663,10653,385865
1862400,388,1.2204244356751199,10663,10653,385870
1867200,389,1.1960159469616176,10663,10653,385873
1872000,390,1.1720956280223853,10663,10653,385876
1876800,391,1.1486537154619376,10663,10653,385881
1881600,392,1.1256806411526987,10663,10653,385888
1886400,393,1.1031670283296449,10663,10653,385890
1891200,394,1.0811036877630518,10663,10653,385895
1896000,395,1.0594816140077907,10663,10653,385899
1900800,396,1.038291981727635,10663,10653,385901
1905600,397,1.0175261420930823,10663,10653,385904
1910400,398,0.99717561925122056,10663,10653,385906
1915200,399,0.9772321068661961,10663,10653,385910
1920000,400,0.95768746472887223,10663,10653,385915
1924800,401,0.93853371543429476,10663,10653,385920
1929600,402,0.91976304112560892,10663,10653,385926
1934400,403,0.90136778030309672,10663,10653,385932
1939200,404,0.88334042469703489,10663,10653,385935
1944000,405,0.86567361620309413,10663,10653,385936
1948800,406,0.84836014387903214,10663,10653,385940
1953600,407,0.83139294100145156,10663,10653,385943
1958400,408,0.81476508218142252,10663,10653,385950
1963200,409,0.79846978053779394,10663,10653,385954
1968000,410,0.782500384927038,10663,10653,385956
1972800,411,0.76685037722849725,10663,10653,385957
1977600,412,0.75151336968392735,10663,10653,385960
1982400,413,0.73648310229024883,10663,10653,385969
1987200,414,0.72175344024444377,10663,10653,385973
1992000,415,0.707318371439555,10663,10653,385975
1996800,416,0.69317200401076384,10663,10653,385979
2001600,417,0.6793085639305485,10663,10653,385988
2006400,418,0.66572239265193756,10663,10653,385990
2011200,419,0.65240794479889885,10663,10653,385995
2016000,420,0.63935978590292086,10663,10653,385999
2020800,421,0.62657259018486244,10663,10653,386002
2025600,422,0.61404113838116514,10663,10653,386007
2030400,423,0.60176031561354182,10663,10653,386010
2035200,424,0.58972510930127098,10663,10653,386012
2040000,425,0.57793060711524558,10663,10653,386020
2044800,426,0.56637199497294055,10663,10653,386023
2049600,427,0.55504455507348172,10663,10653,386027
2054400,428,0.5439436639720121,10663,10653,386033
2059200,429,0.53306479069257184,10663,10653,386038
2064000,430,0.5224034948787204,10663,10653,386042
2068800,431,0.51195542498114599,10663,10653,386044
2073600,432,0.50171631648152315,10663,10653,386051
2078400,433,0.49168199015189262,10663,10653,386055
2083200,434,0.48184835034885476,10663,10653,386060
2088000,435,0.47221138334187762,10663,10653,386060
2092800,436,0.46276715567504006,10663,10653,386062
2097600,437,0.45351181256153922,10663,10653,386067
2102400,438,0.44444157631030839,10663,10653,386077
2107200,439,0.43555274478410227,10663,10653,386087
2112000,440,0.42684168988842019,10663,10653,386093
2116800,441,0.41830485609065182,10663,10653,386102
2121600,442,0.4099387589688388,10663,10653,386108
2126400,443,0.40173998378946202,10663,10653,386111
2131200,444,0.39370518411367278,10663,10653,386115
2136000,445,0.3858310804313993,10663,10653,386118
2140800,446,0.37811445882277128,10663,10653,386121
2145600,447,0.37055216964631582,10663,10653,386125
2150400,448,0.36314112625338951,10663,10653,386127
2155200,449,0.35587830372832169,10663,10653,386131
2160000,450,0.34876073765375526,10663,10653,386138
2164800,451,0.34178552290068021,10663,10653,386145
2169600,452,0.33494981244266658,10663,10653,386147
2174400,453,0.32825081619381324,10663,10653,386152
2179200,454,0.32168579986993701,10663,10653,386156
2184000,455,0.31525208387253822,10663,10653,386165
2188800,456,0.30894704219508745,10663,10653,386171
