iteration,level,temperature,current,best,accepted
475200,99,362.18914329029695,24708,19185,298457
480000,100,354.94536042449101,24373,19185,299963
484800,101,347.84645321600118,23349,19185,301519
489600,102,340.88952415168114,22178,18713,302872
494400,103,334.07173366864754,21741,18713,304278
499200,104,327.39029899527458,20851,17358,305565
504000,105,320.84249301536909,24764,17358,306944
508800,106,314.42564315506172,22655,17358,308264
513600,107,308.13713029196049,22731,17358,309609
518400,108,301.97438768612125,22624,17358,310838
523200,109,295.93489993239882,24726,17358,312101
528000,110,290.01620193375084,20249,17358,313294
532800,111,284.21587789507583,22421,15617,314344
537600,112,278.53156033717431,21066,15617,315499
542400,113,272.96092913043077,21484,15617,316636
547200,114,267.5017105478222,23865,15617,317758
552000,115,262.15167633686571,21273,15617,318777
556800,116,256.90864281012841,20918,15617,319817
561600,117,251.77046995392587,18382,15617,320832
566400,118,246.73506055484734,22297,15299,321796
571200,119,241.80035934375042,21179,15299,322736
576000,120,236.96435215687541,20622,15299,323739
580800,121,232.22506511373788,20064,15299,324653
585600,122,227.58056381146309,16982,15299,325537
590400,123,223.02895253523383,19918,15299,326419
595200,124,218.56837348452919,18082,15299,327238
600000,125,214.19700601483862,19158,15299,328024
604800,126,209.91306589454183,17470,15299,328811
609600,127,205.71480457665101,19861,15299,329612
614400,128,201.60050848511801,17459,14237,330334
619200,129,197.56849831541564,19583,14237,331009
624000,130,193.61712834910733,17426,14237,331748
628800,131,189.74478578212518,16721,14237,332446
633600,132,185.94989006648265,17990,14237,333163
638400,133,182.23089226515302,15867,14237,333849
643200,134,178.58627441984993,17370,14237,334445
648000,135,175.01454893145291,16440,13883,335050
652800,136,171.51425795282384,14448,13883,335632
657600,137,168.08397279376737,18210,13581,336164
662400,138,164.72229333789204,15743,13581,336747
667200,139,161.42784747113419,17168,13581,337330
672000,140,158.1992905217115,16673,13552,337852
676800,141,155.03530471127726,15044,13552,338380
681600,142,151.93459861705171,17208,13552,338924
686400,143,148.89590664471069,15173,13552,339458
691200,144,145.91798851181647,15252,12800,339917
696000,145,142.99962874158012,16152,12800,340373
700800,146,140.13963616674852,16100,12800,340840
705600,147,137.33684344341353,15787,12800,341280
710400,148,134.59010657454527,14112,12800,341683
715200,149,131.89830444305437,14733,12800,342074
720000,150,129.26033835419327,14766,12800,342457
724800,151,126.67513158710941,14062,12448,342846
729600,152,124.14162895536722,13735,12448,343197
734400,153,121.65879637625987,13719,12448,343537
739200,154,119.22562044873469,13694,12448,343845
744000,155,116.84110803975999,13424,12448,344183
748800,156,114.50428587896478,14206,12448,344514
753600,157,112.21420016138548,14056,12448,344847
758400,158,109.96991615815777,13234,12197,345128
763200,159,107.77051783499462,13366,12087,345433
768000,160,105.61510747829472,12486,12087,345711
772800,161,103.50280532872883,13090,11688,345955
777600,162,101.43274922215424,12676,11688,346217
782400,163,99.404094237711163,12378,11688,346452
787200,164,97.41601235295694,11968,11688,346653
792000,165,95.467692105897797,12927,11688,346910
796800,166,93.558338263779831,14280,11688,347178
801600,167,91.687171498504242,13611,11688,347449
806400,168,89.853428068534157,11908,11688,347634
811200,169,88.056359507163478,12151,11554,347840
816000,170,86.295232317020208,12689,11357,348027
820800,171,84.569327670679797,11852,11357,348204
825600,172,82.877941117266204,13331,11357,348414
830400,173,81.220382294920881,12156,11357,348625
835200,174,79.595974649022452,11297,11267,348781
840000,175,78.004055156042,11845,11133,348941
844800,176,76.443974052921163,11995,11133,349134
849600,177,74.915094571862724,12014,11133,349274
854400,178,73.416792680425473,12629,11133,349452
859200,179,71.948456826816965,12477,11133,349617
864000,180,70.509487690280622,12957,11133,349791
868800,181,69.099297936475011,11705,11133,349939
873600,182,67.71731197774551,11923,11133,350093
878400,183,66.362965738190596,11593,11133,350220
883200,184,65.035706423426774,11276,11133,350360
888000,185,63.734992294958246,11299,11133,350498
892800,186,62.460292449059082,11185,11042,350618
897600,187,61.211086600077898,11812,10966,350740
902400,188,59.986864868076339,11224,10966,350837
907200,189,58.787127570714816,11430,10966,350951
912000,190,57.611385019300513,11100,10966,351062
916800,191,56.4591573189145,11623,10966,351184
921600,192,55.329974172536211,11658,10966,351316
926400,193,54.223374689085489,11240,10966,351415
931200,194,53.138907195303787,11455,10966,351509
936000,195,52.076129051397707,11803,10966,351606
940800,196,51.034606470369759,11464,10966,351711
945600,197,50.013914340962359,11538,10936,351809
950400,198,49.013636054143113,11547,10936,351929
955200,199,48.033363333060244,11181,10936,352016
960000,200,47.072696066399033,11169,10936,352090
964800,201,46.131242145071056,11584,10936,352166
969600,202,45.208617302169628,11730,10936,352259
974400,203,44.30444495612624,11783,10936,352349
979200,204,43.41835605700372,11056,10827,352438
984000,205,42.549988935863638,11106,10827,352513
988800,206,41.698989157146372,11187,10812,352564
993600,207,40.865009374003442,11178,10812,352635
998400,208,40.04770918652337,10842,10812,352702
1003200,209,39.246755002792902,11027,10812,352754
1008000,210,38.461819902737041,11033,10812,352802
1012800,211,37.692583504682304,11033,10812,352857
1017600,212,36.938731834588651,10972,10798,352892
1022400,213,36.199957197896879,11003,10798,352912
1027200,214,35.475958053938946,11249,10798,352972
1032000,215,34.766438892860165,10784,10765,353029
1036800,216,34.071110115002966,10976,10730,353074
1041600,217,33.389687912702904,11080,10730,353112
1046400,218,32.721894154448847,11224,10730,353144
1051200,219,32.067456271359866,10919,10730,353186
1056000,220,31.426107145932672,11104,10730,353237
1060800,221,30.797585003014017,10927,10730,353286
1065600,222,30.181633302953738,10808,10730,353316
1070400,223,29.578000636894661,10795,10730,353335
1075200,224,28.986440624156764,10922,10730,353360
1080000,225,28.406711811673627,10798,10730,353405
1084800,226,27.838577575440155,10895,10723,353438
1089600,227,27.281806023931352,10993,10723,353467
1094400,228,26.736169903452723,10861,10688,353496
1099200,229,26.201446505383664,10688,10688,353532
1104000,230,25.677417575275992,10773,10688,353555
1108800,231,25.163869223770472,10787,10688,353569
1113600,232,24.660591839295062,10941,10688,353595
1118400,233,24.167380002509162,10898,10688,353634
1123200,234,23.684032402458978,10871,10688,353650
1128000,235,23.2103517544098,10787,10688,353671
1132800,236,22.746144719321602,10815,10688,353686
1137600,237,22.291221824935171,10690,10688,353699
1142400,238,21.845397388436467,10776,10688,353709
1147200,239,21.408489440667736,10836,10688,353722
1152000,240,20.98031965185438,10862,10688,353735
1156800,241,20.560713258817295,10776,10688,353744
1161600,242,20.149498993640947,10694,10688,353756
1166400,243,19.746509013768129,10791,10688,353766
1171200,244,19.351578833492766,10768,10688,353777
1176000,245,18.964547256822911,10698,10688,353784
1180800,246,18.58525631168645,10856,10688,353800
1185600,247,18.213551185452722,10818,10688,353815
1190400,248,17.849280161743664,10737,10688,353820
1195200,249,17.492294558508792,10806,10688,353840
1200000,250,17.142448667338616,10856,10688,353852
1204800,251,16.799599693991844,10698,10688,353871
1209600,252,16.463607700112004,10806,10688,353888
1214400,253,16.134335546109764,10829,10688,353907
1219200,254,15.811648835187569,10737,10688,353920
1224000,255,15.495415858483817,10749,10688,353927
1228800,256,15.185507541314141,10698,10688,353931
1233600,257,14.881797390487858,10774,10688,353940
1238400,258,14.5841614426781,10698,10688,353948
1243200,259,14.292478213824538,10698,10688,353958
1248000,260,14.006628649548045,10737,10688,353974
1252800,261,13.726496076557085,10714,10688,353989
1257600,262,13.451966155025943,10698,10688,354000
1262400,263,13.182926831925423,10733,10688,354010
1267200,264,12.919268295286914,10698,10688,354018
1272000,265,12.660882929381176,10698,10688,354021
1276800,266,12.407665270793551,10698,10688,354022
1281600,267,12.15951196537768,10698,10688,354033
1286400,268,11.916321726070127,10752,10688,354036
1291200,269,11.677995291548724,10737,10688,354045
1296000,270,11.44443538571775,10698,10688,354055
1300800,271,11.215546678003394,10698,10688,354066
1305600,272,10.991235744443326,10698,10688,354071
1310400,273,10.771411029554459,10811,10688,354086
1315200,274,10.555982808963371,10698,10688,354096
1320000,275,10.344863152784104,10698,10688,354105
1324800,276,10.137965889728422,10714,10688,354117
1329600,277,9.9352065719338523,10698,10688,354124
1334400,278,9.7365024404951761,10698,10688,354130
1339200,279,9.5417723916852726,10698,10688,354131
1344000,280,9.3509369438515666,10698,10688,354135
1348800,281,9.1639182049745358,10698,10688,354142
1353600,282,8.9806398408750461,10698,10688,354152
1358400,283,8.8010270440575447,10698,10688,354158
1363200,284,8.6250065031763938,10698,10688,354161
1368000,285,8.4525063731128665,10698,10688,354166
1372800,286,8.2834562456506085,10698,10688,354171
1377600,287,8.1177871207375958,10714,10688,354175
1382400,288,7.9554313783228441,10698,10688,354188
1387200,289,7.7963227507563868,10698,10688,354192
1392000,290,7.6403962957412599,10698,10688,354197
1396800,291,7.4875883698264341,10698,10688,354198
1401600,292,7.3378366024299053,10698,10688,354201
1406400,293,7.1910798703813077,10698,10688,354204
1411200,294,7.0472582729736812,10698,10688,354209
1416000,295,6.9063131075142072,10698,10688,354213
1420800,296,6.7681868453639229,10698,10688,354215
1425600,297,6.6328231084566447,10698,10688,354222
1430400,298,6.5001666462875107,10698,10688,354230
1435200,299,6.3701633133617603,10698,10688,354240
1440000,300,6.2427600470945244,10698,10688,354245
1444800,301,6.1179048461526335,10698,10688,354247
1449600,302,5.9955467492295806,10698,10688,354254
1454400,303,5.8756358142449896,10698,10688,354260
1459200,304,5.7581230979600901,10698,10688,354266
1464000,305,5.6429606360008879,10698,10688,354268
1468800,306,5.5301014232808701,10698,10688,354274
1473600,307,5.4194993948152526,10698,10688,354280
1478400,308,5.3111094069189475,10698,10688,354285
1483200,309,5.2048872187805681,10698,10688,354290
1488000,310,5.1007894744049569,10698,10688,354300
1492800,311,4.9987736849168574,10698,10688,354309
1497600,312,4.8987982112185202,10698,10688,354314
1502400,313,4.8008222469941497,10714,10688,354322
1507200,314,4.7048058020542669,10698,10688,354331
1512000,315,4.6107096860131813,10698,10688,354336
1516800,316,4.5184954922929172,10698,10688,354341
1521600,317,4.4281255824470591,10698,10688,354349
1526400,318,4.3395630707981176,10698,10688,354355
1531200,319,4.252771809382156,10698,10688,354356
1536000,320,4.1677163731945122,10698,10688,354358
1540800,321,4.0843620457306224,10698,10688,354364
1545600,322,4.0026748048160101,10698,10688,354366
1550400,323,3.9226213087196897,10698,10688,354372
1555200,324,3.8441688825452958,10698,10688,354379
1560000,325,3.7672855048943901,10698,10688,354386
1564800,326,3.691939794796502,10698,10688,354391
1569600,327,3.6181009989005726,10698,10688,354394
1574400,328,3.5457389789225608,10698,10688,354399
1579200,329,3.47482419934411,10698,10688,354402
1584000,330,3.4053277153572274,10698,10688,354406
1588800,331,3.337221161050083,10698,10688,354408
1593600,332,3.2704767378290813,10698,10688,354413
1598400,333,3.2050672030724998,10698,10688,354418
1603200,334,3.1409658590110499,10698,10688,354422
1608000,335,3.0781465418308289,10698,10688,354425
1612800,336,3.0165836109942123,10698,10688,354426
1617600,337,2.956251938774328,10698,10688,354432
1622400,338,2.8971268999988413,10698,10688,354436
1627200,339,2.8391843619988641,10698,10688,354437
1632000,340,2.782400674758887,10698,10688,354441
1636800,341,2.7267526612637094,10698,10688,354444
1641600,342,2.672217608038435,10698,10688,354447
1646400,343,2.6187732558776662,10698,10688,354451
1651200,344,2.5663977907601132,10698,10688,354454
1656000,345,2.515069834944911,10698,10688,354457
1660800,346,2.4647684382460127,10698,10688,354466
1665600,347,2.4154730694810924,10698,10688,354469
1670400,348,2.3671636080914706,10698,10688,354472
1675200,349,2.319820335929641,10698,10688,354478
1680000,350,2.2734239292110483,10698,10688,354482
1684800,351,2.2279554506268271,10698,10688,354487
1689600,352,2.1833963416142907,10698,10688,354490
1694400,353,2.139728414782005,10698,10688,354492
1699200,354,2.0969338464863649,10698,10688,354497
1704000,355,2.0549951695566375,10698,10688,354502
1708800,356,2.0138952661655045,10698,10688,354506
1713600,357,1.9736173608421945,10698,10688,354512
1718400,358,1.9341450136253509,10698,10688,354515
1723200,359,1.8954621133528438,10698,10688,354520
1728000,360,1.8575528710857869,10698,10688,354525
1732800,361,1.8204018136640712,10698,10688,354529
1737600,362,1.7839937773907897,10698,10688,354536
1742400,363,1.7483139018429741,10698,10688,354540
1747200,364,1.7133476238061145,10698,10688,354545
1752000,365,1.6790806713299924,10698,10688,354549
1756800,366,1.6454990579033923,10698,10688,354557
1761600,367,1.6125890767453246,10698,10688,354559
1766400,368,1.5803372952104182,10698,10688,354563
1771200,369,1.5487305493062098,10698,10688,354564
1776000,370,1.5177559383200856,10698,10688,354568
1780800,371,1.4874008195536839,10698,10688,354574
1785600,372,1.4576528031626101,10698,10688,354577
1790400,373,1.4284997470993579,10698,10688,354584
1795200,374,1.3999297521573708,10698,10688,354587
1800000,375,1.3719311571142234,10698,10688,354594
1804800,376,1.3444925339719387,10698,10688,354599
1809600,377,1.3176026832924999,10698,10688,354606
1814400,378,1.2912506296266499,10698,10688,354607
1819200,379,1.2654256170341169,10698,10688,354614
1824000,380,1.2401171046934345,10698,10688,354618
1828800,381,1.2153147625995657,10698,10688,354621
1833600,382,1.1910084673475745,10698,10688,354634
1838400,383,1.167188298000623,10698,10688,354636
1843200,384,1.1438445320406105,10698,10688,354639
1848000,385,1.1209676413997984,10698,10688,354645
1852800,386,1.0985482885718023,10698,10688,354647
1857600,387,1.0765773228003663,10698,10688,354653
1862400,388,1.0550457763443588,10698,10688,354657
1867200,389,1.0339448608174717,10698,10688,354663
1872000,390,1.0132659636011223,10698,10688,354666
1876800,391,0.99300064432909985,10698,10688,354674
1881600,392,0.97314063144251783,10698,10688,354677
1886400,393,0.95367781881366753,10698,10688,354684
1891200,394,0.93460426243739414,10698,10688,354688
1896000,395,0.91591217718864615,10698,10688,354691
1900800,396,0.89759393364487328,10698,10688,354698
1905600,397,0.87964205497197578,10698,10688,354703
1910400,398,0.86204921387253619,10698,10688,354707
1915200,399,0.8448082295950855,10698,10688,354712
1920000,400,0.82791206500318382,10698,10688,354716
1924800,401,0.81135382370312004,10698,10688,354720
1929600,402,0.79512674722905774,10698,10688,354722
1934400,403,0.77922421228447658,10698,10688,354726
1939200,404,0.7636397280387871,10698,10688,354733
1944000,405,0.74836693347801131,10698,10688,354739
1948800,406,0.73339959480845107,10698,10688,354741
1953600,407,0.718731602912282,10698,10688,354744
1958400,408,0.70435697085403637,10698,10688,354749
1963200,409,0.69026983143695553,10698,10688,354758
1968000,410,0.67646443480821639,10698,10688,354766
1972800,411,0.66293514611205206,10698,10688,354774
1977600,412,0.6496764431898111,10698,10688,354778
1982400,413,0.63668291432601487,10698,10688,354781
1987200,414,0.62394925603949458,10698,10688,354787
1992000,415,0.61147027091870465,10698,10688,354791
1996800,416,0.59924086550033051,10698,10688,354792
2001600,417,0.58725604819032395,10698,10688,354797
2006400,418,0.57551092722651742,10698,10688,354804
2011200,419,0.56400070868198704,10698,10688,354808
2016000,420,0.55272069450834738,10698,10688,354813
2020800,421,0.54166628061818034,10698,10688,354815
2025600,422,0.53083295500581673,10698,10688,354823
2030400,423,0.5202162959057004,10698,10688,354825
2035200,424,0.50981196998758638,10698,10688,354827
2040000,425,0.49961573058783465,10698,10688,354827
2044800,426,0.48962341597607795,10698,10688,354831
2049600,427,0.47983094765655637,10698,10688,354833
2054400,428,0.47023432870342524,10698,10688,354838
2059200,429,0.46082964212935673,10698,10688,354841
2064000,430,0.4516130492867696,10698,10688,354843
2068800,431,0.4425807883010342,10698,10688,354847
2073600,432,0.43372917253501353,10698,10688,354857
2078400,433,0.42505458908431321,10698,10688,354860
2083200,434,0.41655349730262692,10698,10688,354863
2088000,435,0.40822242735657438,10698,10688,354870
2092800,436,0.40005797880944288,10698,10688,354872
2097600,437,0.39205681923325397,10698,10688,354877
2102400,438,0.38421568284858887,10698,10688,354881
2107200,439,0.37653136919161712,10698,10688,354886
2112000,440,0.36900074180778475,10698,10688,354892
2116800,441,0.36162072697162906,10698,10688,354901
2121600,442,0.35438831243219654,10698,10688,354903
2126400,443,0.34730054618355261,10698,10688,354910
2131200,444,0.34035453525988157,10698,10688,354919
2136000,445,0.33354744455468388,10698,10688,354923
2140800,446,0.32687649566359017,10698,10688,354926
2145600,447,0.32033896575031834,10698,10688,354930
2150400,448,0.31393218643531201,10698,10688,354932
2155200,449,0.30765354270660572,10698,10688,354939
2160000,450,0.30150047185247364,10698,10688,354943
2164800,451,0.29547046241542418,10698,10688,354946
2169600,452,0.28956105316711567,10698,10688,354957
2174400,453,0.28376983210377338,10698,10688,354965
2179200,454,0.27809443546169788,10698,10688,354968
2184000,455,0.27253254675246391,10698,10688,354974
2188800,456,0.26708189581741465,10698,10688,354979
