iteration,level,temperature,current,best,accepted
312000,65,1090.8827090394993,40435,27095,255631
316800,66,1069.0650548587093,39948,27095,258925
321600,67,1047.6837537615352,38198,27095,262187
326400,68,1026.7300786863043,40454,27095,265372
331200,69,1006.1954771125781,36112,27095,268506
336000,70,986.07156757032669,35262,27095,271657
340800,71,966.35013621892006,43806,27095,274734
345600,72,947.02313349454164,38287,27095,277787
350400,73,928.08267082465079,34873,27095,280780
355200,74,909.52101740815783,42118,27095,283815
360000,75,891.33059705999472,35019,25981,286874
364800,76,873.50398511879473,32953,25981,289810
369600,77,856.03390541641875,34180,25981,292789
374400,78,838.91322730809043,42049,25981,295730
379200,79,822.13496276192859,34009,25981,298571
384000,80,805.6922635066901,36806,25981,301347
388800,81,789.57841823655622,34146,25981,304155
393600,82,773.7868498718251,40337,25981,306867
398400,83,758.31111287438864,30369,24310,309541
403200,84,743.14489061690085,32596,24310,312284
408000,85,728.28199280456283,37256,23645,314938
412800,86,713.71635294847158,29296,23162,317582
417600,87,699.44202588950213,29614,23162,320181
422400,88,685.45318537171204,41802,23162,322638
427200,89,671.74412166427783,32214,23162,325212
432000,90,658.30923923099238,30720,23162,327731
436800,91,645.1430544463725,32054,23043,330159
441600,92,632.24019335744504,33482,23043,332542
446400,93,619.59538949029604,29450,22439,334964
451200,94,607.2034817004901,34062,22439,337395
456000,95,595.05941206648038,26359,22439,339662
460800,96,583.15822382515069,29580,22439,342019
465600,97,571.49505934864771,32125,22413,344283
470400,98,560.06515816167473,32073,22413,346500
475200,99,548.86385499844118,30447,22413,348626
480000,100,537.88657789847241,28228,22413,350859
484800,101,527.12884634050295,31464,22413,352975
489600,102,516.58626941369289,30300,22413,355065
494400,103,506.25454402541908,26474,21453,357134
499200,104,496.12945314491066,25940,21453,359174
504000,105,486.20686408201249,30022,21453,361272
508800,106,476.48272680037223,25079,21453,363322
513600,107,466.95307226436478,30144,21453,365288
518400,108,457.61401081907746,29494,21453,367115
523200,109,448.46173060269587,26502,21453,368929
528000,110,439.49249599064194,26031,20819,370670
532800,111,430.70264607082913,26112,20819,372513
537600,112,422.08859314941253,25147,20819,374341
542400,113,413.64682128642426,25031,19315,375972
547200,114,405.3738848606958,26797,19315,377674
552000,115,397.26640716348186,22861,18915,379268
556800,116,389.32107902021221,24868,18915,380942
561600,117,381.53465743980797,27636,18915,382532
566400,118,373.90396429101179,22155,18915,384070
571200,119,366.42588500519162,25220,18915,385684
576000,120,359.0973673050878,25937,18381,387156
580800,121,351.91541995898598,26246,18381,388648
585600,122,344.87711155980622,24958,18381,390085
590400,123,337.97956932861013,24968,18381,391545
595200,124,331.21997794203793,21284,18381,392929
600000,125,324.59557838319722,23218,18381,394245
604800,126,318.10366681553324,22086,18381,395592
609600,127,311.74159347922262,25908,17473,396831
614400,128,305.50676160963815,25211,17473,398084
619200,129,299.39662637744544,22845,17473,399298
624000,130,293.40869384989651,20815,17473,400558
628800,131,287.54051997289855,21567,16124,401761
633600,132,281.78970957344058,18934,16124,402899
638400,133,276.15391538197179,20286,16124,404032
643200,134,270.63083707433231,19992,15979,405095
648000,135,265.21822033284565,21791,15979,406172
652800,136,259.91385592618872,19314,15979,407164
657600,137,254.71557880766494,19003,15979,408157
662400,138,249.62126723151164,20790,15979,409078
667200,139,244.62884188688142,19407,15979,410042
672000,140,239.73626504914378,17303,15979,410954
676800,141,234.94153974816089,17832,15979,411889
681600,142,230.24270895319768,21108,15676,412734
686400,143,225.6378547741337,16238,15676,413572
691200,144,221.12509767865103,18320,15676,414416
696000,145,216.702595725078,21154,14710,415281
700800,146,212.36854381057643,16330,14710,416158
705600,147,208.12117293436489,17583,14710,416926
710400,148,203.95874947567759,16979,14710,417715
715200,149,199.87957448616405,16338,14710,418507
720000,150,195.88198299644074,18281,14710,419198
724800,151,191.96434333651194,16687,14710,419941
729600,152,188.1250564697817,17237,14710,420603
734400,153,184.36255534038608,17246,14117,421280
739200,154,180.67530423357834,17346,14117,421864
744000,155,177.06179814890677,17901,14117,422466
748800,156,173.52056218592864,17569,14091,423081
753600,157,170.05015094221005,17626,14091,423739
758400,158,166.64914792336586,15559,14091,424279
763200,159,163.31616496489855,15292,12849,424777
768000,160,160.04984166560055,18630,12849,425330
772800,161,156.84884483228853,16092,12849,425840
777600,162,153.71186793564277,17195,12849,426317
782400,163,150.63763057692992,14352,12849,426847
787200,164,147.62487796539133,15431,12849,427350
792000,165,144.67238040608351,17620,12849,427808
796800,166,141.7789327979618,14197,12849,428322
801600,167,138.94335414200259,16584,12849,428769
806400,168,136.16448705916252,13854,12849,429192
811200,169,133.44119731797929,14857,12849,429577
816000,170,130.77237337161969,15376,12792,429987
820800,171,128.15692590418729,15742,12792,430408
825600,172,125.59378738610354,16139,12792,430830
830400,173,123.08191163838147,15079,12439,431204
835200,174,120.62027340561384,14762,12439,431533
840000,175,118.20786793750156,13965,12396,431897
844800,176,115.84371057875153,13509,12396,432256
849600,177,113.52683636717649,12714,11927,432557
854400,178,111.25629963983295,11994,11927,432848
859200,179,109.03117364703628,13453,11708,433142
864000,180,106.85055017409556,13695,11708,433468
868800,181,104.71353917061364,13904,11708,433747
873600,182,102.61926838720137,13310,11708,434047
878400,183,100.56688301945734,13663,11708,434316
883200,184,98.555545359068191,13241,11708,434561
888000,185,96.584434451886835,13820,11708,434812
892800,186,94.652745762849094,13340,11708,435091
897600,187,92.759690847592111,12434,11307,435299
902400,188,90.904497030640258,13227,11307,435498
907200,189,89.086407090027464,12650,11307,435730
912000,190,87.304678948226908,13294,11307,435940
916800,191,85.55858536926236,13865,11307,436184
921600,192,83.847413661877127,12274,11307,436411
926400,193,82.170465388639585,12841,11125,436613
931200,194,80.527056080866799,12188,11125,436785
936000,195,78.916514959249469,11745,11108,436932
940800,196,77.338184660064471,12078,11108,437069
945600,197,75.791420966863186,12491,11108,437243
950400,198,74.275592547525918,12650,11108,437432
955200,199,72.790080696575387,11631,11108,437594
960000,200,71.334279082643874,11822,11108,437763
964800,201,69.907593500990998,11455,10833,437885
969600,202,68.509441630971168,12039,10833,438029
974400,203,67.139252798351748,12208,10833,438202
979200,204,65.796467742384721,11851,10833,438337
984000,205,64.480538387537024,11713,10833,438466
988800,206,63.190927619786287,11257,10833,438584
993600,207,61.92710906739056,11718,10833,438703
998400,208,60.688566886042743,11576,10833,438836
1003200,209,59.474795548321886,11812,10833,438968
1008000,210,58.28529963735545,11826,10833,439085
1012800,211,57.119593644608344,11382,10833,439195
1017600,212,55.977201771716167,11656,10833,439281
1022400,213,54.857657736281851,11373,10833,439399
1027200,214,53.760504581556212,11620,10833,439522
1032000,215,52.685294489925091,12013,10833,439642
1036800,216,51.631588600126591,11512,10833,439750
1041600,217,50.598956828124059,11497,10833,439869
1046400,218,49.586977691561579,11339,10833,439966
1051200,219,48.595238137730341,11538,10833,440068
1056000,220,47.623333374975736,11953,10833,440142
1060800,221,46.670866707476222,11291,10833,440229
1065600,222,45.737449373326697,11687,10833,440313
1070400,223,44.822700385860159,11003,10833,440419
1075200,224,43.926246378142949,11092,10833,440509
1080000,225,43.047721450580092,11796,10833,440592
1084800,226,42.186767021568485,11596,10833,440691
1089600,227,41.34303168113712,11320,10833,440803
1094400,228,40.516171047514376,11083,10833,440878
1099200,229,39.705847626564086,11002,10833,440944
1104000,230,38.911730674032803,10995,10833,441014
1108800,231,38.13349606055214,11079,10779,441065
1113600,232,37.370826139341098,11281,10779,441128
1118400,233,36.623409616554277,11102,10779,441194
1123200,234,35.890941424223193,10743,10743,441239
1128000,235,35.173122595738732,10955,10715,441281
1132800,236,34.469660143823951,10843,10715,441326
1137600,237,33.780266940947477,10889,10715,441393
1142400,238,33.104661602128523,10841,10715,441444
1147200,239,32.442568370085958,10879,10715,441491
1152000,240,31.793717002684232,10967,10715,441555
1156800,241,31.15784266263055,11175,10715,441609
1161600,242,30.534685809377937,11073,10715,441657
1166400,243,29.923992093190378,11047,10715,441699
1171200,244,29.325512251326572,10880,10715,441752
1176000,245,28.739002006300041,10958,10715,441804
1180800,246,28.164221966174036,10790,10715,441840
1185600,247,27.600937526850554,10939,10711,441873
1190400,248,27.048918776313542,10743,10711,441897
1195200,249,26.50794040078727,10729,10711,441928
1200000,250,25.977781592771525,10715,10711,441949
1204800,251,25.458225960916092,10969,10711,441977
1209600,252,24.949061441697772,10847,10711,442013
1214400,253,24.450080212863814,10886,10711,442038
1219200,254,23.961078608606538,10918,10711,442082
1224000,255,23.481857036434405,10920,10711,442133
1228800,256,23.012219895705719,10817,10711,442174
1233600,257,22.551975497791602,10828,10711,442205
1238400,258,22.100935987835772,10893,10711,442242
1243200,259,21.658917268079055,10868,10711,442273
1248000,260,21.225738922717472,10725,10711,442290
1252800,261,20.801224144263124,10818,10711,442315
1257600,262,20.385199661377857,10917,10711,442342
1262400,263,19.977495668150301,10711,10711,442367
1267200,264,19.577945754787294,10721,10711,442399
1272000,265,19.186386839691547,10733,10711,442424
1276800,266,18.802659102897714,10760,10711,442441
1281600,267,18.426605920839762,10901,10711,442474
1286400,268,18.058073802422967,10778,10711,442494
1291200,269,17.696912326374509,10778,10711,442512
1296000,270,17.342974079847014,10808,10711,442533
1300800,271,16.996114598250074,10733,10711,442554
1305600,272,16.656192306285075,10790,10711,442568
1310400,273,16.323068460159373,10715,10711,442578
1315200,274,15.996607090956186,10729,10711,442601
1320000,275,15.676674949137062,10719,10711,442620
1324800,276,15.363141450154322,10711,10711,442648
1329600,277,15.055878621151233,10725,10711,442677
1334400,278,14.754761048728209,10786,10711,442700
1339200,279,14.459665827753646,10764,10711,442714
1344000,280,14.170472511198573,10719,10711,442732
1348800,281,13.887063060974601,10715,10711,442744
1353600,282,13.60932179975511,10725,10711,442757
1358400,283,13.337135363760007,10800,10711,442776
1363200,284,13.070392656484808,10723,10711,442792
1368000,285,12.808984803355111,10715,10711,442808
1372800,286,12.552805107288009,10829,10711,442828
1377600,287,12.301749005142248,10711,10711,442846
1382400,288,12.055714025039403,10735,10711,442868
1387200,289,11.814599744538615,10747,10711,442881
1392000,290,11.578307749647843,10719,10711,442898
1396800,291,11.346741594654887,10711,10711,442912
1401600,292,11.119806762761788,10729,10711,442928
1406400,293,10.897410627506552,10723,10711,442944
1411200,294,10.679462414956422,10711,10711,442955
1416000,295,10.465873166657293,10729,10711,442973
1420800,296,10.256555703324146,10719,10711,442987
1425600,297,10.051424589257664,10721,10711,443002
1430400,298,9.85039609747251,10721,10711,443021
1435200,299,9.6533881755230588,10721,10711,443036
1440000,300,9.4603204120125959,10715,10711,443062
1444800,301,9.271114003772345,10711,10711,443069
1449600,302,9.0856917236968968,10719,10711,443086
1454400,303,8.9039778892229595,10711,10711,443093
1459200,304,8.7258983314385006,10711,10711,443103
1464000,305,8.5513803648097291,10711,10711,443112
1468800,306,8.3803527575135348,10715,10711,443126
1473600,307,8.2127457023632644,10711,10711,443140
1478400,308,8.0484907883159984,10723,10711,443154
1483200,309,7.8875209725496793,10711,10711,443168
1488000,310,7.7297705530986853,10715,10711,443179
1492800,311,7.5751751420367111,10715,10711,443192
1497600,312,7.4236716391959767,10715,10711,443208
1502400,313,7.2751982064120577,10711,10711,443221
1507200,314,7.1296942422838159,10733,10711,443232
1512000,315,6.9871003574381394,10725,10711,443236
1516800,316,6.847358350289376,10743,10711,443244
1521600,317,6.7104111832835889,10711,10711,443257
1526400,318,6.576202959617917,10711,10711,443270
1531200,319,6.4446789004255587,10715,10711,443280
1536000,320,6.3157853224170477,10711,10711,443285
1540800,321,6.1894696159687062,10715,10711,443297
1545600,322,6.0656802236493323,10711,10711,443308
1550400,323,5.9443666191763462,10715,10711,443321
1555200,324,5.8254792867928193,10721,10711,443331
1560000,325,5.7089697010569624,10719,10711,443341
1564800,326,5.5947903070358231,10715,10711,443347
1569600,327,5.4828945008951075,10743,10711,443356
1574400,328,5.3732366108772052,10715,10711,443383
1579200,329,5.2657718786596615,10715,10711,443396
1584000,330,5.1604564410864677,10715,10711,443405
1588800,331,5.0572473122647388,10715,10711,443413
1593600,332,4.9561023660194437,10715,10711,443422
1598400,333,4.8569803186990548,10719,10711,443430
1603200,334,4.7598407123250741,10711,10711,443436
1608000,335,4.6646438980785723,10715,10711,443446
1612800,336,4.5713510201170013,10715,10711,443454
1617600,337,4.4799239997146607,10711,10711,443468
1622400,338,4.3903255197203679,10711,10711,443474
1627200,339,4.3025190093259598,10719,10711,443481
1632000,340,4.2164686291394409,10719,10711,443494
1636800,341,4.1321392565566519,10715,10711,443499
1641600,342,4.0494964714255186,10711,10711,443510
1646400,343,3.9685065419970087,10711,10711,443514
1651200,344,3.8891364111570685,10715,10711,443525
1656000,345,3.8113536829339272,10711,10711,443532
1660800,346,3.7351266092752486,10711,10711,443536
1665600,347,3.6604240770897434,10711,10711,443544
1670400,348,3.5872155955479488,10711,10711,443554
1675200,349,3.5154712836369897,10715,10711,443561
1680000,350,3.44516185796425,10711,10711,443566
1684800,351,3.3762586208049647,10715,10711,443569
1689600,352,3.3087334483888657,10711,10711,443575
1694400,353,3.2425587794210884,10711,10711,443580
1699200,354,3.1777076038326664,10715,10711,443592
1704000,355,3.114153451756013,10715,10711,443604
1708800,356,3.0518703827208928,10711,10711,443610
1713600,357,2.9908329750664748,10715,10711,443614
1718400,358,2.9310163155651456,10711,10711,443621
1723200,359,2.8723959892538429,10711,10711,443625
1728000,360,2.8149480694687656,10715,10711,443631
1732800,361,2.7586491080793905,10721,10711,443638
1737600,362,2.7034761259178026,10711,10711,443646
1742400,363,2.6494066033994468,10711,10711,443650
1747200,364,2.5964184713314578,10711,10711,443653
1752000,365,2.5444901019048287,10711,10711,443661
1756800,366,2.4936002998667322,10711,10711,443670
1761600,367,2.4437282938693974,10711,10711,443680
1766400,368,2.3948537279920097,10711,10711,443693
1771200,369,2.3469566534321697,10711,10711,443698
1776000,370,2.300017520363526,10711,10711,443706
1780800,371,2.2540171699562555,10711,10711,443711
1785600,372,2.2089368265571303,10711,10711,443716
1790400,373,2.1647580900259875,10711,10711,443723
1795200,374,2.1214629282254678,10711,10711,443729
1800000,375,2.0790336696609586,10711,10711,443734
1804800,376,2.037452996267739,10711,10711,443739
1809600,377,1.9967039363423842,10711,10711,443744
1814400,378,1.9567698576155366,10711,10711,443750
1819200,379,1.9176344604632258,10711,10711,443761
1824000,380,1.8792817712539613,10711,10711,443770
1828800,381,1.8416961358288819,10711,10711,443775
1833600,382,1.8048622131123044,10715,10711,443780
1838400,383,1.7687649688500584,10715,10711,443785
1843200,384,1.7333896694730571,10711,10711,443788
1848000,385,1.698721876083596,10711,10711,443793
1852800,386,1.6647474385619241,10711,10711,443795
1857600,387,1.6314524897906855,10711,10711,443796
1862400,388,1.5988234399948718,10711,10711,443799
1867200,389,1.5668469711949744,10711,10711,443802
1872000,390,1.5355100317710748,10711,10711,443808
1876800,391,1.5047998311356534,10711,10711,443813
1881600,392,1.4747038345129402,10711,10711,443823
1886400,393,1.4452097578226815,10711,10711,443830
1891200,394,1.4163055626662278,10711,10711,443833
1896000,395,1.3879794514129031,10711,10711,443840
1900800,396,1.3602198623846451,10711,10711,443844
1905600,397,1.3330154651369521,10711,10711,443846
1910400,398,1.306355155834213,10711,10711,443856
1915200,399,1.2802280527175287,10711,10711,443861
1920000,400,1.2546234916631782,10711,10711,443870
1924800,401,1.2295310218299145,10711,10711,443874
1929600,402,1.2049404013933163,10711,10711,443876
1934400,403,1.1808415933654501,10711,10711,443881
1939200,404,1.157224761498141,10711,10711,443889
1944000,405,1.1340802662681781,10711,10711,443893
1948800,406,1.1113986609428146,10711,10711,443896
1953600,407,1.0891706877239584,10711,10711,443899
1958400,408,1.0673872739694792,10711,10711,443904
1963200,409,1.0460395284900894,10711,10711,443906
1968000,410,1.0251187379202875,10711,10711,443912
1972800,411,1.0046163631618819,10711,10711,443915
1977600,412,0.98452403589864423,10711,10711,443915
1982400,413,0.96483355518067138,10711,10711,443922
1987200,414,0.94553688407705794,10711,10711,443926
1992000,415,0.92662614639551677,10715,10711,443933
1996800,416,0.90809362346760636,10711,10711,443940
2001600,417,0.88993175099825428,10711,10711,443940
2006400,418,0.87213311597828913,10711,10711,443942
2011200,419,0.85469045365872343,10711,10711,443943
2016000,420,0.83759664458554894,10711,10711,443948
2020800,421,0.82084471169383788,10711,10711,443954
2025600,422,0.80442781745996106,10711,10711,443954
2030400,423,0.78833926111076191,10711,10711,443957
2035200,424,0.77257247588854661,10711,10711,443960
2040000,425,0.75712102637077572,10711,10711,443965
2044800,426,0.74197860584336017,10711,10711,443972
2049600,427,0.72713903372649291,10711,10711,443974
2054400,428,0.71259625305196306,10711,10711,443980
2059200,429,0.69834432799092383,10711,10711,443980
2064000,430,0.68437744143110524,10711,10711,443986
2068800,431,0.67068989260248313,10711,10711,443989
2073600,432,0.65727609475043358,10711,10711,443991
2078400,433,0.64413057285542485,10711,10711,443998
2083200,434,0.63124796139831629,10711,10711,444000
2088000,435,0.61862300217034993,10711,10711,444004
2092800,436,0.60625054212694285,10711,10711,444009
2097600,437,0.59412553128440404,10711,10711,444011
2102400,438,0.58224302065871592,10711,10711,444011
2107200,439,0.57059816024554155,10711,10711,444014
2112000,440,0.55918619704063077,10711,10711,444017
2116800,441,0.5480024730998182,10711,10711,444020
2121600,442,0.53704242363782184,10711,10711,444029
2126400,443,0.52630157516506537,10711,10711,444030
2131200,444,0.51577554366176415,10711,10711,444038
2136000,445,0.5054600327885288,10711,10711,444040
2140800,446,0.49535083213275816,10711,10711,444043
2145600,447,0.48544381549010296,10711,10711,444051
2150400,448,0.47573493918030091,10711,10711,444053
2155200,449,0.46622024039669485,10711,10711,444055
2160000,450,0.45689583558876096,10711,10711,444063
2164800,451,0.44775791887698574,10711,10711,444067
2169600,452,0.43880276049944605,10711,10711,444069
2174400,453,0.43002670528945708,10711,10711,444075
2179200,454,0.42142617118366799,10711,10711,444081
2184000,455,0.41299764775999459,10711,10711,444090
2188800,456,0.40473769480479471,10711,10711,444091
