iteration,level,temperature,current,best,accepted
345600,72,737.65189815210999,37060,25506,260131
350400,73,722.89886018906782,28834,25506,262779
355200,74,708.44088298528652,35034,25506,265348
360000,75,694.2720653255808,35396,24876,268008
364800,76,680.38662401906913,33209,24876,270669
369600,77,666.77889153868773,33974,24876,273190
374400,78,653.44331370791394,32672,24876,275649
379200,79,640.37444743375568,27548,24733,278027
384000,80,627.56695848508059,33245,24131,280393
388800,81,615.0156193153789,33244,22592,282801
393600,82,602.71530692907129,32172,22592,285160
398400,83,590.66100079048999,27420,22592,287449
403200,84,578.84778077468013,27902,22592,289831
408000,85,567.27082515918653,37469,22592,292026
412800,86,555.92540865600279,30350,22295,294198
417600,87,544.80690048288272,30054,22295,296365
422400,88,533.91076247322508,25691,22028,298444
427200,89,523.23254722376066,29294,22028,300526
432000,90,512.76789627928542,26302,22028,302591
436800,91,502.51253835369971,26629,20243,304494
441600,92,492.46228758662568,25832,20243,306556
446400,93,482.61304183489312,33237,19622,308404
451200,94,472.96078099819528,25047,19622,310437
456000,95,463.50156537823136,28422,19622,312302
460800,96,454.23153407066673,30642,19622,314168
465600,97,445.1469033892534,28069,19622,316124
470400,98,436.24396532146829,26833,19622,318027
475200,99,427.51908601503897,27691,19622,319912
480000,100,418.96870429473819,29520,19622,321704
484800,101,410.58933020884342,22735,19622,323478
489600,102,402.37754360466653,24365,19622,325076
494400,103,394.3299927325732,23302,19622,326701
499200,104,386.44339287792172,26999,19622,328421
504000,105,378.71452502036334,23456,19622,330012
508800,106,371.14023451995604,21808,19170,331496
513600,107,363.71742982955692,26138,19170,333075
518400,108,356.44308123296577,26414,19170,334550
523200,109,349.31421960830647,25833,19106,336038
528000,110,342.3279352161403,26601,19106,337467
532800,111,335.48137651181747,25940,17210,338854
537600,112,328.77174898158114,23869,17210,340219
542400,113,322.19631400194947,21576,17210,341661
547200,114,315.75238772191051,23848,17210,343051
552000,115,309.43733996747227,23020,17210,344264
556800,116,303.24859316812285,23086,17210,345477
561600,117,297.18362130476044,24451,17210,346726
566400,118,291.23994887866519,20022,17052,347929
571200,119,285.41514990109192,20583,17052,349137
576000,120,279.70684690307007,22280,16812,350168
580800,121,274.11270996500866,21783,16267,351300
585600,122,268.63045576570846,22388,16267,352393
590400,123,263.2578466503943,19340,16267,353500
595200,124,257.99268971738644,19898,16267,354487
600000,125,252.83283592303872,21609,16267,355459
604800,126,247.77617920457794,17863,16267,356368
609600,127,242.82065562048638,20699,15932,357282
614400,128,237.96424250807667,20499,15932,358257
619200,129,233.20495765791514,19604,15932,359149
624000,130,228.54085850475684,18961,15873,360033
628800,131,223.97004133466169,18632,15873,360884
633600,132,219.49064050796844,18041,15740,361735
638400,133,215.10082769780908,18644,15740,362565
643200,134,210.79881114385287,19249,15740,363471
648000,135,206.58283492097581,19217,15740,364236
652800,136,202.45117822255628,15977,14712,364987
657600,137,198.40215465810516,19132,14712,365735
662400,138,194.43411156494307,15996,14712,366491
667200,139,190.54542933364419,17875,13898,367171
672000,140,186.7345207469713,20463,13898,367877
676800,141,182.99983033203188,17137,13898,368611
681600,142,179.33983372539123,16424,13898,369237
686400,143,175.75303705088339,16610,13898,369840
691200,144,172.23797630986573,18418,13898,370395
696000,145,168.79321678366841,16389,13677,370942
700800,146,165.41735244799503,16294,13677,371497
705600,147,162.10900539903511,16080,13677,372084
710400,148,158.86682529105443,16466,13112,372600
715200,149,155.68948878523332,15340,13112,373131
720000,150,152.57569900952865,14757,13112,373574
724800,151,149.5241850293381,15525,13112,374104
729600,152,146.53370132875133,15396,13112,374577
734400,153,143.60302730217632,15298,13112,375037
739200,154,140.73096675613277,14868,12664,375512
744000,155,137.9163474210101,14671,12664,375933
748800,156,135.1580204725899,13899,12540,376297
753600,157,132.45486006313809,15335,12311,376660
758400,158,129.80576286187534,15127,12311,377035
763200,159,127.20964760463784,13044,12311,377424
768000,160,124.66545465254508,16197,12311,377776
772800,161,122.17214555949417,13393,12311,378173
777600,162,119.72870264830429,13764,12311,378499
782400,163,117.3341285953382,13477,12311,378890
787200,164,114.98744602343145,13936,12311,379237
792000,165,112.68769710296282,13488,12311,379564
796800,166,110.43394316090354,13868,12311,379923
801600,167,108.22526429768548,14219,12311,380214
806400,168,106.06075901173176,12913,12311,380507
811200,169,103.93954383149713,13679,12066,380750
816000,170,101.86075295486718,12028,11626,380994
820800,171,99.823537895769832,14147,11626,381259
825600,172,97.827067137854442,12945,11626,381576
830400,173,95.87052579509735,13394,11626,381842
835200,174,93.953115279195401,13449,11626,382076
840000,175,92.074052973611487,13456,11626,382325
844800,176,90.232571914139257,13904,11626,382573
849600,177,88.427920475856467,12747,11626,382834
854400,178,86.659362066339327,12406,11626,383038
859200,179,84.926174825012538,12562,11626,383251
864000,180,83.227651328512295,12160,11338,383425
868800,181,81.563098301942048,12156,11338,383615
873600,182,79.931836335903199,12310,11338,383793
878400,183,78.333199609185129,12069,11338,384000
883200,184,76.766535617001423,12517,11338,384187
888000,185,75.231204904661396,11606,11338,384355
892800,186,73.72658080656818,11350,11207,384507
897600,187,72.252049190436807,11729,11093,384641
902400,188,70.807008206628069,11859,11070,384772
907200,189,69.390868042495512,12406,11070,384925
912000,190,68.003050681645604,12585,11070,385094
916800,191,66.642989668012689,11930,11070,385214
921600,192,65.310129874652432,11204,11070,385346
926400,193,64.003927277159391,11247,11007,385452
931200,194,62.723848731616201,11811,11007,385559
936000,195,61.469371756983882,12196,11007,385674
940800,196,60.239984321844204,11106,11007,385786
945600,197,59.035184635407319,12163,11007,385902
950400,198,57.854480942699169,11222,11007,386015
955200,199,56.697391323845181,12549,11007,386142
960000,200,55.563443497368269,11366,10807,386255
964800,201,54.452174627420902,11699,10807,386376
969600,202,53.363131134872482,11357,10807,386483
974400,203,52.295868512175034,11320,10807,386573
979200,204,51.24995114193154,11133,10759,386643
984000,205,50.224952119092904,11302,10759,386746
988800,206,49.220453076711046,11246,10759,386833
993600,207,48.236044015176823,11080,10759,386918
998400,208,47.271323134873285,10930,10759,386981
1003200,209,46.325896672175816,11340,10759,387069
1008000,210,45.399378738732302,11147,10759,387159
1012800,211,44.491391163957658,10905,10726,387224
1017600,212,43.601563340678503,10792,10726,387277
1022400,213,42.729532073864931,11008,10661,387333
1027200,214,41.874941432387637,11202,10661,387402
1032000,215,41.037442603739883,11159,10661,387461
1036800,216,40.21669375166509,11318,10661,387519
1041600,217,39.412359876631783,11012,10661,387581
1046400,218,38.624112679099149,10974,10661,387643
1051200,219,37.851630425517165,10882,10661,387701
1056000,220,37.094597817006822,10732,10661,387747
1060800,221,36.352705860666688,11056,10661,387779
1065600,222,35.625651743453354,10784,10661,387815
1070400,223,34.913138708584285,10790,10661,387857
1075200,224,34.214875934412596,10830,10661,387904
1080000,225,33.530578415724335,10850,10653,387945
1084800,226,32.859966847409851,10744,10653,387993
1089600,227,32.202767510461655,10715,10653,388041
1094400,228,31.558712160252419,10734,10653,388072
1099200,229,30.927537917047371,10897,10653,388119
1104000,230,30.308987158706422,10852,10653,388158
1108800,231,29.702807415532291,10744,10653,388189
1113600,232,29.108751267221646,10816,10653,388222
1118400,233,28.526576241877212,10702,10653,388245
1123200,234,27.956044717039667,10663,10653,388266
1128000,235,27.396923822698874,10771,10653,388290
1132800,236,26.848985346244895,10715,10653,388316
1137600,237,26.312005639319999,10726,10653,388334
1142400,238,25.785765526533602,10793,10653,388351
1147200,239,25.270050216002929,10696,10653,388374
1152000,240,24.764649211682865,10752,10653,388392
1156800,241,24.269356227449208,10653,10653,388420
1161600,242,23.783969102900226,10800,10653,388435
1166400,243,23.308289720842222,10663,10653,388455
1171200,244,22.842123926425376,10663,10653,388473
1176000,245,22.385281447896869,10698,10653,388488
1180800,246,21.937575818938932,10671,10653,388508
1185600,247,21.498824302560152,10715,10653,388527
1190400,248,21.068847816508946,10671,10653,388535
1195200,249,20.647470860178768,10746,10653,388548
1200000,250,20.23452144297519,10663,10653,388569
1204800,251,19.829831014115687,10739,10653,388579
1209600,252,19.433234393833374,10653,10653,388613
1214400,253,19.044569705956704,10653,10653,388624
1219200,254,18.663678311837568,10653,10653,388641
1224000,255,18.290404745600817,10689,10653,388662
1228800,256,17.924596650688802,10696,10653,388677
1233600,257,17.566104717675024,10713,10653,388693
1238400,258,17.214782623321526,10746,10653,388706
1243200,259,16.870486970855094,10653,10653,388717
1248000,260,16.533077231437989,10740,10653,388732
1252800,261,16.202415686809228,10697,10653,388745
1257600,262,15.878367373073043,10653,10653,388757
1262400,263,15.560800025611584,10689,10653,388770
1267200,264,15.249584025099351,10705,10653,388785
1272000,265,14.944592344597362,10692,10653,388802
1276800,266,14.645700497705414,10653,10653,388825
1281600,267,14.352786487751308,10653,10653,388836
1286400,268,14.065730757996281,10661,10653,388846
1291200,269,13.784416142836356,10661,10653,388857
1296000,270,13.508727819979628,10661,10653,388865
1300800,271,13.238553263580034,10653,10653,388876
1305600,272,12.973782198308433,10653,10653,388884
1310400,273,12.714306554342265,10653,10653,388887
1315200,274,12.46002042325542,10653,10653,388897
1320000,275,12.210820014790313,10715,10653,388905
1324800,276,11.966603614494506,10653,10653,388911
1329600,277,11.727271542204615,10661,10653,388920
1334400,278,11.492726111360524,10653,10653,388926
1339200,279,11.262871589133313,10653,10653,388940
1344000,280,11.037614157350648,10653,10653,388957
1348800,281,10.816861874203633,10653,10653,388963
1353600,282,10.600524636719561,10689,10653,388973
1358400,283,10.388514143985169,10653,10653,388987
1363200,284,10.180743861105467,10661,10653,388994
1368000,285,9.9771289838833574,10696,10653,389002
1372800,286,9.7775864042056906,10653,10653,389011
1377600,287,9.5820346761215767,10653,10653,389020
1382400,288,9.3903939825991447,10653,10653,389032
1387200,289,9.2025861029471621,10661,10653,389040
1392000,290,9.0185343808882195,10715,10653,389054
1396800,291,8.8381636932704541,10653,10653,389070
1401600,292,8.6614004194050445,10653,10653,389081
1406400,293,8.4881724110169436,10653,10653,389087
1411200,294,8.3184089627966049,10661,10653,389093
1416000,295,8.1520407835406736,10653,10653,389102
1420800,296,7.9889999678698596,10653,10653,389108
1425600,297,7.8292199685124615,10653,10653,389118
1430400,298,7.6726355691422121,10661,10653,389126
1435200,299,7.5191828577593673,10661,10653,389133
1440000,300,7.3687992006041796,10653,10653,389138
1444800,301,7.2214232165920951,10653,10653,389148
1449600,302,7.0769947522602532,10661,10653,389154
1454400,303,6.9354548572150483,10661,10653,389161
1459200,304,6.7967457600707473,10653,10653,389167
1464000,305,6.6608108448693324,10661,10653,389173
1468800,306,6.5275946279719452,10653,10653,389178
1473600,307,6.3970427354125068,10653,10653,389184
1478400,308,6.2691018807042562,10661,10653,389193
1483200,309,6.1437198430901718,10653,10653,389199
1488000,310,6.0208454462283676,10661,10653,389206
1492800,311,5.9004285373038003,10653,10653,389213
1497600,312,5.7824199665577245,10653,10653,389219
1502400,313,5.6667715672265695,10653,10653,389221
1507200,314,5.5534361358820377,10661,10653,389229
1512000,315,5.4423674131643969,10653,10653,389232
1516800,316,5.3335200649011085,10653,10653,389240
1521600,317,5.2268496636030868,10661,10653,389248
1526400,318,5.1223126703310253,10653,10653,389252
1531200,319,5.0198664169244047,10653,10653,389256
1536000,320,4.9194690885859167,10653,10653,389264
1540800,321,4.8210797068141984,10653,10653,389272
1545600,322,4.7246581126779139,10661,10653,389279
1550400,323,4.6301649504243558,10653,10653,389289
1555200,324,4.537561651415869,10653,10653,389297
1560000,325,4.4468104183875514,10653,10653,389301
1564800,326,4.3578742100198005,10653,10653,389306
1569600,327,4.2707167258194048,10653,10653,389313
1574400,328,4.1853023913030167,10653,10653,389320
1579200,329,4.101596343476956,10653,10653,389322
1584000,330,4.0195644166074169,10653,10653,389327
1588800,331,3.9391731282752689,10653,10653,389334
1593600,332,3.8603896657097634,10653,10653,389340
1598400,333,3.7831818723955681,10661,10653,389346
1603200,334,3.7075182349476568,10653,10653,389352
1608000,335,3.6333678702487036,10653,10653,389361
1612800,336,3.5607005128437295,10653,10653,389367
1617600,337,3.4894865025868547,10653,10653,389372
1622400,338,3.4196967725351182,10661,10653,389379
1627200,339,3.3513028370844151,10653,10653,389390
1632000,340,3.2842767803427271,10661,10653,389397
1636800,341,3.2185912447358724,10653,10653,389399
1641600,342,3.1542194198411551,10653,10653,389402
1646400,343,3.091135031444332,10653,10653,389406
1651200,344,3.0293123308154453,10653,10653,389414
1656000,345,2.9687260841991363,10653,10653,389417
1660800,346,2.9093515625151536,10653,10653,389421
1665600,347,2.8511645312648506,10653,10653,389425
1670400,348,2.7941412406395538,10653,10653,389429
1675200,349,2.7382584158267624,10653,10653,389434
1680000,350,2.6834932475102273,10653,10653,389440
1684800,351,2.6298233825600228,10653,10653,389443
1689600,352,2.5772269149088221,10653,10653,389450
1694400,353,2.5256823766106455,10653,10653,389454
1699200,354,2.4751687290784328,10653,10653,389459
1704000,355,2.4256653544968643,10653,10653,389460
1708800,356,2.3771520474069265,10653,10653,389466
1713600,357,2.3296090064587882,10653,10653,389473
1718400,358,2.2830168263296127,10653,10653,389482
1723200,359,2.2373564898030205,10653,10653,389487
1728000,360,2.1926093600069598,10653,10653,389488
1732800,361,2.1487571728068207,10653,10653,389492
1737600,362,2.1057820293506841,10653,10653,389497
1742400,363,2.0636663887636706,10653,10653,389501
1747200,364,2.0223930609883976,10653,10653,389509
1752000,365,1.9819451997686295,10653,10653,389515
1756800,366,1.9423062957732569,10653,10653,389525
1761600,367,1.9034601698577918,10653,10653,389531
1766400,368,1.8653909664606361,10653,10653,389541
1771200,369,1.8280831471314234,10653,10653,389546
1776000,370,1.7915214841887948,10653,10653,389550
1780800,371,1.7556910545050188,10653,10653,389556
1785600,372,1.7205772334149183,10653,10653,389560
1790400,373,1.6861656887466199,10653,10653,389564
1795200,374,1.6524423749716877,10653,10653,389569
1800000,375,1.619393527472254,10653,10653,389575
1804800,376,1.5870056569228086,10653,10653,389578
1809600,377,1.5552655437843523,10653,10653,389580
1814400,378,1.5241602329086652,10653,10653,389585
1819200,379,1.4936770282504919,10653,10653,389589
1824000,380,1.4638034876854822,10653,10653,389595
1828800,381,1.4345274179317724,10653,10653,389603
1833600,382,1.4058368695731371,10653,10653,389609
1838400,383,1.3777201321816743,10653,10653,389612
1843200,384,1.3501657295380409,10653,10653,389623
1848000,385,1.32316241494728,10653,10653,389629
1852800,386,1.2966991666483343,10653,10653,389632
1857600,387,1.2707651833153677,10653,10653,389636
1862400,388,1.2453498796490603,10653,10653,389641
1867200,389,1.2204428820560791,10653,10653,389643
1872000,390,1.1960340244149574,10653,10653,389647
1876800,391,1.1721133439266582,10653,10653,389653
1881600,392,1.148671077048125,10653,10653,389658
1886400,393,1.1256976555071627,10653,10653,389663
1891200,394,1.1031837023970192,10653,10653,389668
1896000,395,1.0811200283490789,10653,10653,389672
1900800,396,1.0594976277820973,10653,10653,389674
1905600,397,1.0383076752264553,10653,10653,389680
1910400,398,1.0175415217219261,10653,10653,389683
1915200,399,0.99719069128748761,10653,10653,389694
1920000,400,0.97724687746173788,10653,10653,389698
1924800,401,0.95770193991250308,10653,10653,389699
1929600,402,0.93854790111425301,10653,10653,389703
1934400,403,0.91977694309196811,10653,10653,389708
1939200,404,0.90138140423012869,10653,10653,389716
1944000,405,0.88335377614552613,10653,10653,389721
1948800,406,0.86568670062261555,10653,10653,389722
1953600,407,0.84837296661016326,10653,10653,389727
1958400,408,0.83140550727795992,10653,10653,389728
1963200,409,0.81477739713240072,10653,10653,389731
1968000,410,0.79848184918975262,10653,10653,389737
1972800,411,0.78251221220595757,10653,10653,389740
1977600,412,0.76686196796183848,10653,10653,389741
1982400,413,0.75152472860260167,10653,10653,389743
1987200,414,0.73649423403054959,10653,10653,389747
1992000,415,0.72176434934993861,10653,10653,389751
1996800,416,0.7073290623629398,10653,10653,389756
2001600,417,0.69318248111568104,10653,10653,389763
2006400,418,0.67931883149336747,10653,10653,389766
2011200,419,0.66573245486350008,10653,10653,389767
2016000,420,0.6524178057662301,10653,10653,389773
2020800,421,0.63936944965090547,10653,10653,389778
2025600,422,0.62658206065788735,10653,10653,389783
2030400,423,0.6140504194447296,10653,10653,389785
2035200,424,0.60176941105583492,10653,10653,389788
2040000,425,0.58973402283471821,10653,10653,389792
2044800,426,0.5779393423780238,10653,10653,389796
2049600,427,0.5663805555304634,10653,10653,389797
2054400,428,0.55505294441985409,10653,10653,389802
2059200,429,0.54395188553145701,10653,10653,389804
2064000,430,0.53307284782082787,10653,10653,389807
2068800,431,0.52241139086441124,10653,10653,389811
2073600,432,0.51196316304712308,10653,10653,389816
2078400,433,0.50172389978618059,10653,10653,389824
2083200,434,0.49168942179045694,10653,10653,389830
2088000,435,0.48185563335464782,10653,10653,389833
2092800,436,0.47221852068755477,10653,10653,389835
2097600,437,0.4627741502738037,10653,10653,389841
2102400,438,0.45351866726832757,10653,10653,389845
2107200,439,0.44444829392296104,10653,10653,389847
2112000,440,0.43555932804450181,10653,10653,389850
2116800,441,0.42684814148361178,10653,10653,389856
2121600,442,0.41831117865393957,10653,10653,389857
2126400,443,0.40994495508086076,10653,10653,389862
2131200,444,0.40174605597924357,10653,10653,389869
2136000,445,0.3937111348596587,10653,10653,389873
2140800,446,0.38583691216246546,10653,10653,389879
2145600,447,0.37812017391921615,10653,10653,389886
2150400,448,0.37055777044083182,10653,10653,389891
2155200,449,0.36314661503201517,10653,10653,389893
2160000,450,0.35588368273137483,10653,10653,389897
2164800,451,0.34876600907674737,10653,10653,389898
2169600,452,0.34179068889521241,10653,10653,389903
2174400,453,0.33495487511730815,10653,10653,389906
2179200,454,0.328255777614962,10653,10653,389913
2184000,455,0.32169066206266278,10653,10653,389922
2188800,456,0.31525684882140947,10653,10653,389926
