iteration,level,temperature,current,best,accepted
0,0,2057.9677051728409,54719,54719,0
4800,1,2057.9677051728409,35651,32169,3951
9600,2,2016.8083510693839,52138,32169,7950
14400,3,1976.4721840479963,47690,29669,11915
19200,4,1936.9427403670363,47416,29669,15847
24000,5,1898.2038855596954,43515,29669,19760
28800,6,1860.2398078485014,43366,29669,23631
33600,7,1823.0350116915313,39892,29669,27496
38400,8,1786.5743114577008,48150,29669,31368
43200,9,1750.8428252285466,35511,29669,35179
48000,10,1715.8259687239756,40323,29669,38988
52800,11,1681.5094493494962,49910,29669,42725
57600,12,1647.8792603625063,41059,29669,46490
62400,13,1614.9216751552563,36584,29669,50273
67200,14,1582.6232416521509,44616,29669,53993
72000,15,1550.9707768191079,42181,29669,57768
76800,16,1519.9513612827257,43189,29669,61502
81600,17,1489.5523340570712,43593,29669,65106
86400,18,1459.7612873759299,43546,29669,68717
91200,19,1430.566061628411,35250,29669,72402
96000,20,1401.9547403958429,40175,29669,76026
100800,21,1373.9156455879261,34959,29669,79667
105600,22,1346.4373326761674,46907,29669,83228
110400,23,1319.5085860226441,45641,29669,86727
115200,24,1293.118414302191,38282,29669,90230
120000,25,1267.2560460161474,35431,29605,93658
124800,26,1241.9109250958243,37409,29605,97157
129600,27,1217.0727065939077,40231,28854,100536
134400,28,1192.7312524620297,38910,28854,103941
139200,29,1168.876627412789,39579,28854,107317
144000,30,1145.4990948645334,38907,28854,110707
148800,31,1122.5891129672427,36253,27492,113908
153600,32,1100.1373307078977,39902,27492,117181
158400,33,1078.1345840937397,35294,27492,120376
163200,34,1056.5718924118651,34602,27288,123559
168000,35,1035.4404545636278,40757,27288,126733
172800,36,1014.7316454723551,40697,27288,129902
177600,37,994.43701256290797,34066,27288,133071
182400,38,974.54827231164984,40983,27288,136171
187200,39,955.05730686541688,36385,27080,139306
192000,40,935.95616072810844,43633,24952,142324
196800,41,917.23703751354628,37135,24952,145409
201600,42,898.89229676327523,32672,24952,148435
206400,43,880.91445082800976,39839,24952,151383
211200,44,863.29616181144945,38513,24952,154376
216000,45,846.03023857522044,30689,24952,157234
220800,46,829.10963380371606,30769,24952,160109
225600,47,812.52744112764174,33726,24952,162921
230400,48,796.27689230508895,37058,24952,165719
235200,49,780.35135445898709,30093,24952,168512
240000,50,764.74432736980725,32113,24952,171277
244800,51,749.44944082241113,34177,24952,174026
249600,52,734.46045200596291,35681,24952,176716
254400,53,719.77124296584361,31026,23851,179346
259200,54,705.37581810652671,37187,23851,181999
264000,55,691.26830174439624,27615,23851,184596
268800,56,677.44293570950833,37684,23851,187124
273600,57,663.89407699531819,33237,23851,189660
