iteration,level,temperature,current,best,accepted
489600,102,375.56259868987456,21032,18831,315948
494400,103,368.05134671607709,26117,18831,317432
499200,104,360.69031978175553,27239,18831,318907
504000,105,353.47651338612047,21900,18831,320391
508800,106,346.40698311839805,25566,18788,321836
513600,107,339.47884345603006,22111,18788,323306
518400,108,332.68926658690947,25574,18788,324680
523200,109,326.03548125517125,24349,18788,326050
528000,110,319.5147716300678,24711,18155,327338
532800,111,313.12447619746649,23623,16417,328572
537600,112,306.86198667351715,20727,16417,329896
542400,113,300.72474694004677,24102,16417,331152
547200,114,294.71025200124586,24582,16417,332409
552000,115,288.81604696122093,20407,16417,333577
556800,116,283.0397260219965,18799,16417,334646
561600,117,277.37893150155656,23723,16417,335814
566400,118,271.83135287152544,22648,16417,336942
571200,119,266.39472581409495,20481,16417,337968
576000,120,261.06683129781305,19305,15931,338973
580800,121,255.84549467185678,21717,15931,340006
585600,122,250.72858477841962,19351,15931,340965
590400,123,245.71401308285124,18393,15931,341940
595200,124,240.79973282119423,18885,15931,342912
600000,125,235.98373816477036,18396,15931,343804
604800,126,231.26406340147494,20285,15931,344692
609600,127,226.63878213344546,17358,15867,345541
614400,128,222.10600649077656,18438,15867,346400
619200,129,217.66388636096104,18233,14430,347217
624000,130,213.31060863374182,17875,14430,348003
628800,131,209.04439646106695,16656,14430,348783
633600,132,204.86350853184561,16824,14430,349576
638400,133,200.76623836120871,15232,14168,350214
643200,134,196.75091359398451,18213,14168,350952
648000,135,192.81589532210481,16881,14168,351687
652800,136,188.95957741566269,17466,13468,352301
657600,137,185.18038586734946,16733,13468,352991
662400,138,181.47677815000247,15096,13313,353655
667200,139,177.84724258700243,15902,13313,354216
672000,140,174.29029773526236,16443,13313,354831
676800,141,170.8044917805571,17733,13313,355408
681600,142,167.38840194494597,14492,13313,355993
686400,143,164.04063390604705,16798,13295,356521
691200,144,160.7598212279261,17118,13295,357065
696000,145,157.54462480336755,15748,13295,357525
700800,146,154.39373230730021,16426,12864,357989
705600,147,151.30585766115419,16003,12856,358465
710400,148,148.27974050793111,14730,12856,358921
715200,149,145.31414569777249,16568,12856,359389
720000,150,142.40786278381702,15251,12771,359867
724800,151,139.55970552814068,13862,12771,360306
729600,152,136.76851141757788,15349,12771,360712
734400,153,134.03314118922631,14320,12771,361122
739200,154,131.35247836544181,14743,12771,361478
744000,155,128.72542879813295,14922,12771,361901
748800,156,126.15092022217029,14313,12755,362248
753600,157,123.62790181772688,13494,12446,362635
758400,158,121.15534378137234,13955,11925,362998
763200,159,118.7322369057449,13775,11925,363307
768000,160,116.35759216763,13650,11925,363586
772800,161,114.03044032427739,14443,11925,363945
777600,162,111.74983151779185,12919,11925,364260
782400,163,109.51483488743601,13128,11925,364567
787200,164,107.32453818968729,14434,11925,364911
792000,165,105.17804742589354,12689,11889,365190
796800,166,103.07448647737566,12650,11557,365446
801600,167,101.01299674782815,13514,11557,365695
806400,168,98.992736812871584,15019,11557,365957
811200,169,97.012882076614162,12934,11557,366238
816000,170,95.072624435081877,11769,11557,366503
820800,171,93.171171946380227,12502,11557,366724
825600,172,91.307748507452629,12965,11492,366922
830400,173,89.481593537303581,11909,11492,367159
835200,174,87.691961666557503,13739,11492,367352
840000,175,85.93812243322634,12599,11492,367583
844800,176,84.219359984561819,12390,11474,367773
849600,177,82.534972784870575,11847,11474,367965
854400,178,80.884273329173155,11766,11387,368130
859200,179,79.266587862589688,11779,11387,368313
864000,180,77.681256105337908,12098,11387,368496
868800,181,76.127630983231143,12121,11387,368659
873600,182,74.60507836356652,12625,11387,368869
878400,183,73.112976796295186,11976,11387,369043
883200,184,71.650717260369277,12427,11387,369212
888000,185,70.217702915161894,12062,11387,369353
892800,186,68.813348856858653,11923,11387,369526
897600,187,67.437081879721475,11482,11387,369665
902400,188,66.088340242127046,11821,10874,369783
907200,189,64.766573437284507,11986,10874,369936
912000,190,63.47124196853882,11282,10874,370085
916800,191,62.201817129168035,12167,10874,370199
921600,192,60.957780786584678,12365,10874,370327
926400,193,59.738625170852991,11933,10874,370493
931200,194,58.543852667435928,11611,10874,370631
936000,195,57.372975614087217,11403,10874,370745
940800,196,56.225516101805468,11726,10874,370855
945600,197,55.101005779769359,11767,10874,370949
950400,198,53.998985664173972,11194,10874,371048
955200,199,52.919005950890487,11438,10874,371155
960000,200,51.860625831872674,11300,10688,371245
964800,201,50.823413315235214,10993,10688,371337
969600,202,49.806945048930508,11151,10688,371424
974400,203,48.810806147951901,11139,10688,371517
979200,204,47.83459002499287,11076,10688,371598
984000,205,46.877898224493009,11363,10688,371670
988800,206,45.940340260003147,11185,10688,371764
993600,207,45.021533454803084,11109,10688,371838
998400,208,44.121102785707023,10941,10688,371924
1003200,209,43.238680729992879,10976,10688,371980
1008000,210,42.373907115393024,11061,10688,372039
1012800,211,41.52642897308516,10861,10688,372096
1017600,212,40.695900393623454,10949,10688,372155
1022400,213,39.881982385750987,11279,10674,372210
1027200,214,39.084342738035971,11024,10674,372265
1032000,215,38.30265588327525,10757,10667,372309
1036800,216,37.53660276560975,10865,10638,372342
1041600,217,36.785870710297552,10979,10638,372398
1046400,218,36.050153296091601,10945,10638,372464
1051200,219,35.329150230169766,10905,10638,372531
1056000,220,34.622567225566371,10913,10638,372572
1060800,221,33.930115881055045,10752,10638,372603
1065600,222,33.251513563433939,10671,10638,372636
1070400,223,32.586483292165262,10969,10638,372673
1075200,224,31.934753626321953,10866,10638,372718
1080000,225,31.296058553795511,10711,10638,372750
1084800,226,30.670137382719602,10673,10638,372811
1089600,227,30.056734635065208,10749,10628,372844
1094400,228,29.455599942363904,10692,10628,372875
1099200,229,28.866487943516624,10740,10628,372909
1104000,230,28.289158184646293,10768,10628,372944
1108800,231,27.723375020953362,10784,10628,372982
1113600,232,27.168907520534297,10796,10628,373009
1118400,233,26.625529370123608,10683,10628,373039
1123200,234,26.093018782721138,10781,10628,373058
1128000,235,25.571158407066715,10793,10628,373087
1132800,236,25.059735238925381,10763,10628,373127
1137600,237,24.558540534146875,10779,10628,373156
1142400,238,24.067369723463937,10876,10628,373181
1147200,239,23.586022328994655,10628,10628,373202
1152000,240,23.114301882414761,10763,10628,373228
1156800,241,22.652015844766467,10671,10628,373257
1161600,242,22.198975527871138,10682,10628,373269
1166400,243,21.754996017313715,10710,10628,373288
1171200,244,21.31989609696744,10628,10628,373306
1176000,245,20.893498175028089,10701,10628,373322
1180800,246,20.475628211527528,10762,10628,373339
1185600,247,20.066115647296975,10628,10628,373356
1190400,248,19.664793334351035,10628,10628,373369
1195200,249,19.271497467664013,10636,10628,373377
1200000,250,18.886067518310735,10628,10628,373392
1204800,251,18.50834616794452,10628,10628,373401
1209600,252,18.138179244585629,10680,10628,373423
1214400,253,17.775415659693916,10667,10628,373437
1219200,254,17.419907346500036,10628,10628,373442
1224000,255,17.071509199570034,10636,10628,373455
1228800,256,16.730079015578635,10636,10628,373466
1233600,257,16.395477435267061,10628,10628,373477
1238400,258,16.067567886561719,10671,10628,373482
1243200,259,15.746216528830484,10628,10628,373490
1248000,260,15.431292198253873,10628,10628,373494
1252800,261,15.122666354288796,10671,10628,373505
1257600,262,14.820213027203019,10628,10628,373514
1262400,263,14.523808766658959,10636,10628,373522
1267200,264,14.233332591325778,10701,10628,373533
1272000,265,13.948665939499262,10663,10628,373543
1276800,266,13.669692620709277,10667,10628,373563
1281600,267,13.396298768295091,10715,10628,373575
1286400,268,13.12837279292919,10628,10628,373580
1291200,269,12.865805337070606,10764,10628,373591
1296000,270,12.608489230329193,10628,10628,373600
1300800,271,12.356319445722608,10638,10628,373609
1305600,272,12.109193056808156,10646,10628,373617
1310400,273,11.867009195671994,10646,10628,373621
1315200,274,11.629669011758553,10638,10628,373635
1320000,275,11.397075631523384,10646,10628,373643
1324800,276,11.169134118892915,10677,10628,373655
1329600,277,10.945751436515057,10638,10628,373665
1334400,278,10.726836407784756,10638,10628,373672
1339200,279,10.512299679629061,10638,10628,373678
1344000,280,10.30205368603648,10646,10628,373689
1348800,281,10.09601261231575,10646,10628,373691
1353600,282,9.8940923600694362,10638,10628,373700
1358400,283,9.6962105128680474,10646,10628,373710
1363200,284,9.5022863026106865,10646,10628,373720
1368000,285,9.3122405765584713,10646,10628,373726
1372800,286,9.1259957650273016,10638,10628,373739
1377600,287,8.9434758497267559,10638,10628,373745
1382400,288,8.764606332732221,10692,10628,373755
1387200,289,8.5893142060775762,10638,10628,373761
1392000,290,8.4175279219560259,10638,10628,373766
1396800,291,8.249177363516905,10638,10628,373775
1401600,292,8.0841938162465663,10638,10628,373780
1406400,293,7.9225099399216354,10638,10628,373786
1411200,294,7.7640597411232033,10638,10628,373787
1416000,295,7.608778546300738,10638,10628,373793
1420800,296,7.4566029753747234,10638,10628,373803
1425600,297,7.3074709158672286,10646,10628,373805
1430400,298,7.161321497549884,10638,10628,373815
1435200,299,7.0180950675988854,10646,10628,373821
1440000,300,6.877733166246907,10638,10628,373829
1444800,301,6.7401785029219683,10638,10628,373832
1449600,302,6.6053749328635289,10638,10628,373836
1454400,303,6.4732674342062584,10638,10628,373838
1459200,304,6.3438020855221335,10646,10628,373840
1464000,305,6.2169260438116902,10638,10628,373853
1468800,306,6.0925875229354567,10638,10628,373860
1473600,307,5.9707357724767478,10646,10628,373865
1478400,308,5.8513210570272127,10646,10628,373879
1483200,309,5.734294635886668,10638,10628,373886
1488000,310,5.6196087431689348,10646,10628,373892
1492800,311,5.5072165683055561,10638,10628,373898
1497600,312,5.3970722369394446,10638,10628,373910
1502400,313,5.2891307922006554,10638,10628,373916
1507200,314,5.1833481763566427,10638,10628,373925
1512000,315,5.0796812128295095,10638,10628,373928
1516800,316,4.9780875885729188,10646,10628,373934
1521600,317,4.8785258368014608,10638,10628,373943
1526400,318,4.7809553200654316,10646,10628,373946
1531200,319,4.6853362136641232,10638,10628,373954
1536000,320,4.59162948939084,10646,10628,373966
1540800,321,4.4997968996030231,10638,10628,373972
1545600,322,4.409800961610963,10638,10628,373980
1550400,323,4.3216049423787437,10638,10628,373987
1555200,324,4.2351728435311689,10638,10628,373991
1560000,325,4.1504693866605455,10638,10628,374000
1564800,326,4.067459998927335,10646,10628,374002
1569600,327,3.9861107989487885,10638,10628,374006
1574400,328,3.9063885829698126,10638,10628,374009
1579200,329,3.8282608113104164,10638,10628,374013
1584000,330,3.7516955950842079,10638,10628,374021
1588800,331,3.6766616831825236,10638,10628,374025
1593600,332,3.6031284495188736,10638,10628,374031
1598400,333,3.5310658805284958,10638,10628,374033
1603200,334,3.4604445629179259,10638,10628,374038
1608000,335,3.3912356716595675,10638,10628,374045
1612800,336,3.323410958226376,10646,10628,374053
1617600,337,3.2569427390618486,10638,10628,374059
1622400,338,3.1918038842806116,10638,10628,374064
1627200,339,3.1279678065949992,10638,10628,374068
1632000,340,3.0654084504630994,10638,10628,374075
1636800,341,3.0041002814538373,10638,10628,374077
1641600,342,2.9440182758247606,10638,10628,374081
1646400,343,2.8851379103082651,10638,10628,374086
1651200,344,2.8274351521021002,10638,10628,374097
1656000,345,2.770886449060058,10638,10628,374101
1660800,346,2.715468720078857,10638,10628,374107
1665600,347,2.6611593456772797,10638,10628,374111
1670400,348,2.6079361587637342,10638,10628,374115
1675200,349,2.5557774355884595,10638,10628,374118
1680000,350,2.5046618868766903,10638,10628,374122
1684800,351,2.4545686491391563,10638,10628,374124
1689600,352,2.4054772761563732,10638,10628,374130
1694400,353,2.3573677306332459,10638,10628,374134
1699200,354,2.3102203760205806,10638,10628,374139
1704000,355,2.2640159685001691,10638,10628,374143
1708800,356,2.2187356491301657,10638,10628,374147
1713600,357,2.1743609361475622,10638,10628,374155
1718400,358,2.1308737174246111,10638,10628,374158
1723200,359,2.0882562430761191,10638,10628,374163
1728000,360,2.0464911182145968,10638,10628,374167
1732800,361,2.0055612958503048,10638,10628,374171
1737600,362,1.9654500699332986,10638,10628,374176
1742400,363,1.9261410685346327,10638,10628,374177
1747200,364,1.8876182471639402,10638,10628,374183
1752000,365,1.8498658822206613,10638,10628,374184
1756800,366,1.8128685645762481,10638,10628,374189
1761600,367,1.7766111932847233,10638,10628,374194
1766400,368,1.7410789694190287,10638,10628,374203
1771200,369,1.7062573900306484,10638,10628,374206
1776000,370,1.6721322422300353,10638,10628,374211
1780800,371,1.6386895973854345,10638,10628,374219
1785600,372,1.6059158054377258,10638,10628,374221
1790400,373,1.573797489328971,10638,10628,374225
1795200,374,1.5423215395423917,10638,10628,374231
1800000,375,1.5114751087515439,10638,10628,374236
1804800,376,1.4812456065765129,10638,10628,374241
1809600,377,1.4516206944449825,10638,10628,374241
1814400,378,1.422588280556083,10638,10628,374244
1819200,379,1.3941365149449612,10638,10628,374253
1824000,380,1.3662537846460621,10638,10628,374258
1828800,381,1.3389287089531408,10638,10628,374264
1833600,382,1.312150134774078,10638,10628,374267
1838400,383,1.2859071320785964,10638,10628,374270
1843200,384,1.2601889894370244,10638,10628,374272
1848000,385,1.2349852096482841,10638,10628,374274
1852800,386,1.2102855054553183,10638,10628,374280
1857600,387,1.1860797953462119,10638,10628,374282
1862400,388,1.1623581994392875,10638,10628,374291
1867200,389,1.1391110354505019,10638,10628,374297
1872000,390,1.1163288147414918,10638,10628,374301
1876800,391,1.0940022384466619,10638,10628,374308
1881600,392,1.0721221936777288,10638,10628,374312
1886400,393,1.0506797498041742,10638,10628,374315
1891200,394,1.0296661548080905,10638,10628,374317
1896000,395,1.0090728317119286,10638,10628,374320
1900800,396,0.9888913750776902,10638,10628,374324
1905600,397,0.96911354757613632,10638,10628,374328
1910400,398,0.94973127662461354,10638,10628,374334
1915200,399,0.93073665109212134,10638,10628,374340
1920000,400,0.91212191807027887,10638,10628,374341
1924800,401,0.89387947970887327,10638,10628,374346
1929600,402,0.87600189011469587,10638,10628,374354
1934400,403,0.85848185231240193,10638,10628,374356
1939200,404,0.84131221526615396,10638,10628,374361
1944000,405,0.82448597096083087,10638,10628,374369
1948800,406,0.80799625154161414,10638,10628,374374
1953600,407,0.79183632651078195,10638,10628,374380
1958400,408,0.77599959998056622,10638,10628,374386
1963200,409,0.76047960798095482,10638,10628,374387
1968000,410,0.74527001582133567,10638,10628,374391
1972800,411,0.73036461550490894,10638,10628,374394
1977600,412,0.71575732319481089,10638,10628,374398
1982400,413,0.70144217673091458,10638,10628,374401
1987200,414,0.68741333319629627,10638,10628,374404
1992000,415,0.67366506653237035,10638,10628,374406
1996800,416,0.66019176520172296,10638,10628,374415
2001600,417,0.6469879298976885,10638,10628,374420
2006400,418,0.63404817129973468,10638,10628,374423
2011200,419,0.62136720787374,10638,10628,374427
2016000,420,0.60893986371626518,10638,10628,374431
2020800,421,0.59676106644193994,10638,10628,374436
2025600,422,0.58482584511310109,10638,10628,374446
2030400,423,0.57312932821083906,10638,10628,374451
2035200,424,0.56166674164662223,10638,10628,374453
2040000,425,0.5504334068136898,10638,10628,374456
2044800,426,0.53942473867741603,10638,10628,374462
2049600,427,0.52863624390386765,10638,10628,374468
2054400,428,0.51806351902579029,10638,10628,374472
2059200,429,0.50770224864527447,10638,10628,374479
2064000,430,0.49754820367236896,10638,10628,374482
2068800,431,0.48759723959892159,10638,10628,374487
2073600,432,0.47784529480694315,10638,10628,374490
2078400,433,0.46828838891080427,10638,10628,374498
2083200,434,0.45892262113258819,10638,10628,374507
2088000,435,0.44974416870993639,10638,10628,374509
2092800,436,0.44074928533573765,10638,10628,374510
2097600,437,0.43193429962902286,10638,10628,374517
2102400,438,0.42329561363644236,10638,10628,374519
2107200,439,0.41482970136371355,10638,10628,374521
2112000,440,0.40653310733643927,10638,10628,374531
2116800,441,0.39840244518971046,10638,10628,374533
2121600,442,0.39043439628591631,10638,10628,374542
2126400,443,0.38262570836019794,10638,10628,374544
2131200,444,0.37497319419299402,10638,10628,374549
2136000,445,0.36747373030913411,10638,10628,374553
2140800,446,0.36012425570295137,10638,10628,374557
2145600,447,0.35292177058889235,10638,10628,374562
2150400,448,0.34586333517711448,10638,10628,374564
2155200,449,0.33894606847357217,10638,10628,374566
2160000,450,0.33216714710410078,10638,10628,374569
2164800,451,0.32552380416201876,10638,10628,374574
2169600,452,0.31901332807877836,10638,10628,374579
2174400,453,0.31263306151720277,10638,10628,374585
2179200,454,0.30638040028685876,10638,10628,374589
2184000,455,0.30025279228112156,10638,10628,374595
2188800,456,0.29424773643549912,10638,10628,374598
