iteration,level,temperature,current,best,accepted
268800,56,1037.7625958430822,43248,26143,214063
273600,57,1017.0073439262206,43689,26143,217227
278400,58,996.66719704769616,40638,26143,220392
283200,59,976.73385310674223,42015,26143,223571
288000,60,957.19917604460738,33800,26143,226599
292800,61,938.05519252371516,32678,25867,229701
297600,62,919.29408867324094,38947,25867,232682
302400,63,900.90820689977602,41319,25867,235700
307200,64,882.89004276178059,36025,25867,238768
312000,65,865.23224190654503,35455,25867,241722
316800,66,847.927597068414,37337,25867,244632
321600,67,830.96904512704577,31556,25867,247609
326400,68,814.34966422450475,34508,25867,250567
331200,69,798.06267094001464,29608,25867,253406
336000,70,782.10141752121444,33552,25644,256202
340800,71,766.45938917079013,32248,25644,258925
345600,72,751.1302013873742,28065,25644,261665
350400,73,736.10759735962677,31014,25644,264462
355200,74,721.38544541243425,34240,25644,267028
360000,75,706.95773650418562,34152,23187,269672
364800,76,692.81858177410186,40202,23187,272298
369600,77,678.96221013861975,30509,23187,274795
374400,78,665.38296593584732,39840,23187,277280
379200,79,652.07530661713042,34271,23187,279818
384000,80,639.03380048478778,27962,23187,282206
388800,81,626.25312447509202,27284,23187,284614
393600,82,613.72806198559022,26649,23187,286929
398400,83,601.45350074587839,30513,21753,289260
403200,84,589.42443073096081,34519,21753,291556
408000,85,577.63594211634165,29447,21753,293818
412800,86,566.08322327401481,28816,21753,296014
417600,87,554.76155880853446,30061,21753,298282
422400,88,543.66632763236385,33606,21753,300350
427200,89,532.79300107971653,25966,21698,302505
432000,90,522.13714105812221,29320,21698,304621
436800,91,511.69439823695978,30717,21698,306769
441600,92,501.46051027222057,26374,21698,308835
446400,93,491.43130006677609,29087,21698,310961
451200,94,481.60267406544057,31799,21698,312891
456000,95,471.97062058413178,25386,21698,314852
460800,96,462.53120817244911,28567,20450,316766
465600,97,453.28058400900017,28849,20450,318590
470400,98,444.21497232882012,26050,20425,320413
475200,99,435.33067288224373,25616,20425,322169
480000,100,426.6240594245989,23020,20425,323925
484800,101,418.09157823610684,26685,20425,325762
489600,102,409.72974667138476,21981,20425,327484
494400,103,401.53515173795705,25017,20425,329194
499200,104,393.50444870319791,25062,20425,330803
504000,105,385.63435972913396,24904,20425,332434
508800,106,377.92167253455131,22989,20037,333934
513600,107,370.36323908386026,27876,18109,335527
518400,108,362.95597430218305,26836,18109,337110
523200,109,355.69685481613936,25498,17260,338571
528000,110,348.58291771981652,26067,17260,339977
532800,111,341.61125936542021,25758,17260,341438
537600,112,334.77903417811183,26846,17260,342800
542400,113,328.08345349454953,22993,17260,344179
547200,114,321.52178442465856,22895,16739,345437
552000,115,315.0913487361654,23301,16739,346814
556800,116,308.78952176144207,20791,16739,348099
561600,117,302.61373132621327,21134,16739,349342
566400,118,296.56145669968896,21899,16739,350591
571200,119,290.63022756569524,22309,16739,351897
576000,120,284.81762301438135,23422,16739,353005
580800,121,279.12127055409366,20278,16739,354129
585600,122,273.53884514301177,21981,16739,355240
590400,123,268.06806824015155,19530,16739,356334
595200,124,262.70670687534852,22438,16327,357389
600000,125,257.45257273784159,21926,16327,358419
604800,126,252.30352128308473,20526,16327,359506
609600,127,247.25745085742307,21005,16327,360542
614400,128,242.31230184027461,19350,15337,361521
619200,129,237.46605580346915,20686,15337,362526
624000,130,232.71673468739974,21201,15337,363481
628800,131,228.06239999365172,18336,15337,364393
633600,132,223.50115199377868,19601,15337,365250
638400,133,219.03112895390313,20261,15337,366041
643200,134,214.65050637482503,20088,15337,366881
648000,135,210.35749624732853,21193,14854,367630
652800,136,206.15034632238192,19627,14854,368498
657600,137,202.02733939593429,17950,14854,369308
662400,138,197.98679260801563,17248,14513,369956
667200,139,194.02705675585531,16401,14513,370724
672000,140,190.1465156207382,19214,14513,371414
676800,141,186.34358530832341,17607,14197,372111
681600,142,182.61671360215695,17684,14197,372776
686400,143,178.96437933011381,18421,14197,373480
691200,144,175.38509174351154,17001,14197,374163
696000,145,171.87738990864128,17631,14197,374791
700800,146,168.43984211046845,16847,13587,375374
705600,147,165.07104526825907,14724,12913,375937
710400,148,161.76962436289389,16656,12913,376460
715200,149,158.53423187563601,15177,12913,377018
720000,150,155.36354723812329,15849,12794,377457
724800,151,152.25627629336083,16431,12794,377966
729600,152,149.21115076749362,15362,12794,378402
734400,153,146.22692775214375,16096,12705,378803
739200,154,143.30238919710087,15686,12705,379262
744000,155,140.43634141315883,14836,12705,379718
748800,156,137.62761458489567,14910,12705,380176
753600,157,134.87506229319774,13730,12140,380580
758400,158,132.1775610473338,15409,12140,380997
763200,159,129.53400982638712,16375,12140,381452
768000,160,126.94332962985936,13763,12140,381910
772800,161,124.40446303726218,14323,12140,382292
777600,162,121.91637377651693,13425,12140,382655
782400,163,119.47804630098659,14934,12140,383032
787200,164,117.08848537496687,13290,12140,383398
792000,165,114.74671566746753,13912,12140,383729
796800,166,112.45178135411817,14369,12140,384113
801600,167,110.2027457270358,14360,12140,384398
806400,168,107.99869081249508,13921,11750,384707
811200,169,105.83871699624518,14301,11750,385024
816000,170,103.72194265632028,13014,11750,385312
820800,171,101.64750380319387,12980,11750,385569
825600,172,99.614553727130001,13683,11750,385858
830400,173,97.622262652587395,13436,11750,386094
835200,174,95.669817399535646,12704,11750,386351
840000,175,93.756421051544919,13066,11688,386528
844800,176,91.881292630514025,13180,11688,386803
849600,177,90.043666777903738,13536,11688,387030
854400,178,88.242793442345658,12744,11688,387265
859200,179,86.47793757349875,11807,11688,387457
864000,180,84.748378822028769,13120,11688,387665
868800,181,83.053411245588194,13383,11688,387880
873600,182,81.392343020676421,12729,11688,388089
878400,183,79.764496160262894,11663,11663,388297
883200,184,78.169206237057637,13957,11510,388474
888000,185,76.605822112316488,11591,11398,388654
892800,186,75.073705670070154,12454,11398,388822
897600,187,73.572231556668754,12968,11398,389005
902400,188,72.100786925535374,11783,11398,389214
907200,189,70.658771187024669,11913,11204,389389
912000,190,69.245595763284172,12547,11204,389567
916800,191,67.860683848018482,11436,11204,389730
921600,192,66.503470171058112,11513,11204,389860
926400,193,65.173400767636949,11248,11078,389999
931200,194,63.869932752284221,11737,10935,390110
936000,195,62.592534097238534,11849,10935,390225
940800,196,61.340683415293768,11665,10935,390381
945600,197,60.113869746987888,11297,10935,390494
950400,198,58.911592352048132,11552,10935,390621
955200,199,57.733360505007163,11920,10935,390717
960000,200,56.578693294907012,11314,10935,390820
964800,201,55.447119429008872,11628,10935,390917
969600,202,54.33817704042869,11387,10935,391019
974400,203,53.251413499620121,11942,10935,391113
979200,204,52.186385229627724,11485,10935,391208
984000,205,51.142657525035162,11147,10830,391317
988800,206,50.119804374534461,11223,10830,391435
993600,207,49.117408287043773,11678,10830,391532
998400,208,48.135060121302892,11273,10830,391611
1003200,209,47.172358918876832,11386,10830,391683
1008000,210,46.228911740499299,11430,10830,391783
1012800,211,45.304333505689314,10907,10828,391851
1017600,212,44.39824683557552,11092,10828,391928
1022400,213,43.510281898864015,11198,10828,392018
1027200,214,42.640076260886737,11089,10828,392076
1032000,215,41.787274735669001,11238,10828,392161
1036800,216,40.951529240955622,10952,10828,392234
1041600,217,40.132498656136512,11075,10828,392287
1046400,218,39.329848683013779,11226,10828,392370
1051200,219,38.543251709353505,11241,10828,392443
1056000,220,37.77238667516643,11104,10828,392513
1060800,221,37.016938941663106,11060,10828,392572
1065600,222,36.276600162829837,11108,10828,392645
1070400,223,35.551068159573241,11125,10785,392698
1075200,224,34.84004679638177,10923,10785,392753
1080000,225,34.143245860454137,10887,10777,392796
1084800,226,33.460380943245056,11186,10777,392855
1089600,227,32.791173324380154,10805,10777,392904
1094400,228,32.13534985789255,10811,10716,392935
1099200,229,31.492642860734694,10922,10716,392987
1104000,230,30.862790003520001,10666,10666,393012
1108800,231,30.245534203449598,10714,10658,393038
1113600,232,29.640623519380608,10747,10658,393056
1118400,233,29.047811048992994,10803,10658,393101
1123200,234,28.466854828013133,10751,10658,393135
1128000,235,27.897517731452872,10788,10658,393177
1132800,236,27.339567376823812,10787,10648,393213
1137600,237,26.792776029287339,10783,10648,393251
1142400,238,26.25692050870159,10988,10648,393294
1147200,239,25.73178209852756,10734,10648,393332
1152000,240,25.217146456557003,10903,10648,393352
1156800,241,24.712803527425866,10702,10648,393382
1161600,242,24.218547456877349,10749,10648,393407
1166400,243,23.734176507739804,10741,10648,393432
1171200,244,23.259492977585005,10695,10648,393458
1176000,245,22.794303118033305,10722,10648,393470
1180800,246,22.338417055672636,10797,10648,393501
1185600,247,21.891648714559185,10656,10648,393521
1190400,248,21.453815740267999,10740,10648,393544
1195200,249,21.024739425462638,10954,10648,393560
1200000,250,20.604244636953386,10801,10648,393587
1204800,251,20.192159744214315,10727,10648,393613
1209600,252,19.78831654933003,10656,10648,393623
1214400,253,19.39255021834343,10648,10648,393636
1219200,254,19.004699213976558,10739,10648,393645
1224000,255,18.624605229697028,10779,10648,393667
1228800,256,18.252113125103087,10751,10648,393690
1233600,257,17.887070862601025,10740,10648,393708
1238400,258,17.529329445349003,10696,10648,393719
1243200,259,17.178742856442021,10688,10648,393728
1248000,260,16.835167999313182,10687,10648,393743
1252800,261,16.498464639326919,10648,10648,393756
1257600,262,16.168495346540379,10648,10648,393766
1262400,263,15.845125439609571,10648,10648,393773
1267200,264,15.528222930817378,10656,10648,393783
1272000,265,15.21765847220103,10648,10648,393789
1276800,266,14.913305302757008,10695,10648,393796
1281600,267,14.61503919670187,10702,10648,393817
1286400,268,14.322738412767832,10656,10648,393824
1291200,269,14.036283644512475,10656,10648,393832
1296000,270,13.755557971622224,10708,10648,393839
1300800,271,13.480446812189779,10688,10648,393857
1305600,272,13.210837875945984,10688,10648,393862
1310400,273,12.946621118427064,10688,10648,393874
1315200,274,12.687688696058524,10731,10648,393882
1320000,275,12.433934922137354,10743,10648,393907
1324800,276,12.185256223694607,10688,10648,393912
1329600,277,11.941551099220714,10648,10648,393923
1334400,278,11.7027200772363,10648,10648,393928
1339200,279,11.468665675691573,10648,10648,393934
1344000,280,11.239292362177743,10773,10648,393948
1348800,281,11.014506514934189,10695,10648,393959
1353600,282,10.794216384635504,10648,10648,393971
1358400,283,10.578332056942793,10656,10648,393979
1363200,284,10.366765415803938,10648,10648,393989
1368000,285,10.159430107487859,10648,10648,393993
1372800,286,9.9562415053381024,10656,10648,394000
1377600,287,9.757116675231341,10648,10648,394007
1382400,288,9.5619743417267138,10648,10648,394011
1387200,289,9.3707348548921789,10648,10648,394022
1392000,290,9.183320157794336,10656,10648,394034
1396800,291,8.9996537546384481,10648,10648,394047
1401600,292,8.8196606795456791,10648,10648,394055
1406400,293,8.6432674659547661,10656,10648,394059
1411200,294,8.4704021166356718,10648,10648,394065
1416000,295,8.3009940743029578,10648,10648,394076
1420800,296,8.1349741928168982,10648,10648,394081
1425600,297,7.9722747089605592,10648,10648,394088
1430400,298,7.8128292147813481,10648,10648,394099
1435200,299,7.6565726304857202,10648,10648,394105
1440000,300,7.5034411778760051,10656,10648,394114
1444800,301,7.353372354318485,10648,10648,394123
1449600,302,7.2063049072321146,10648,10648,394129
1454400,303,7.0621788090874729,10648,10648,394135
1459200,304,6.9209352329057232,10648,10648,394141
1464000,305,6.7825165282476085,10648,10648,394150
1468800,306,6.6468661976826562,10648,10648,394157
1473600,307,6.5139288737290029,10648,10648,394163
1478400,308,6.383650296254423,10656,10648,394175
1483200,309,6.2559772903293345,10656,10648,394186
1488000,310,6.1308577445227481,10648,10648,394192
1492800,311,6.008240589632293,10648,10648,394198
1497600,312,5.8880757778396466,10648,10648,394205
1502400,313,5.770314262282854,10648,10648,394210
1507200,314,5.6549079770371966,10648,10648,394214
1512000,315,5.5418098174964525,10648,10648,394221
1516800,316,5.4309736211465225,10648,10648,394227
1521600,317,5.3223541487235924,10648,10648,394239
1526400,318,5.2159070657491213,10648,10648,394245
1531200,319,5.1115889244341384,10656,10648,394255
1536000,320,5.0093571459454553,10648,10648,394270
1540800,321,4.9091700030265466,10648,10648,394277
1545600,322,4.8109866029660155,10648,10648,394283
1550400,323,4.7147668709066952,10648,10648,394290
1555200,324,4.6204715334885611,10656,10648,394296
1560000,325,4.5280621028187902,10648,10648,394310
1564800,326,4.4375008607624142,10648,10648,394317
1569600,327,4.3487508435471662,10648,10648,394325
1574400,328,4.2617758266762236,10648,10648,394329
1579200,329,4.1765403101426983,10648,10648,394332
1584000,330,4.0930095039398449,10656,10648,394335
1588800,331,4.0111493138610479,10648,10648,394339
1593600,332,3.9309263275838267,10648,10648,394343
1598400,333,3.8523078010321501,10648,10648,394344
1603200,334,3.7752616450115073,10648,10648,394350
1608000,335,3.6997564121112774,10648,10648,394356
1612800,336,3.6257612838690516,10648,10648,394361
1617600,337,3.5532460581916703,10648,10648,394365
1622400,338,3.4821811370278373,10648,10648,394371
1627200,339,3.4125375142872802,10648,10648,394375
1632000,340,3.3442867640015348,10648,10648,394382
1636800,341,3.2774010287215041,10648,10648,394387
1641600,342,3.2118530081470738,10648,10648,394392
1646400,343,3.1476159479841321,10648,10648,394399
1651200,344,3.0846636290244498,10648,10648,394402
1656000,345,3.0229703564439609,10656,10648,394409
1660800,346,2.9625109493150816,10648,10648,394419
1665600,347,2.9032607303287801,10648,10648,394424
1670400,348,2.8451955157222044,10648,10648,394428
1675200,349,2.78829160540776,10648,10648,394435
1680000,350,2.7325257732996051,10648,10648,394443
1684800,351,2.6778752578336129,10648,10648,394451
1689600,352,2.6243177526769408,10648,10648,394454
1694400,353,2.5718313976234017,10648,10648,394458
1699200,354,2.5203947696709337,10648,10648,394464
1704000,355,2.4699868742775148,10648,10648,394468
1708800,356,2.4205871367919647,10648,10648,394477
1713600,357,2.3721753940561254,10648,10648,394483
1718400,358,2.324731886175003,10648,10648,394487
1723200,359,2.2782372484515028,10648,10648,394490
1728000,360,2.232672503482473,10648,10648,394495
1732800,361,2.1880190534128232,10648,10648,394501
1737600,362,2.1442586723445669,10648,10648,394509
1742400,363,2.1013734988976758,10648,10648,394516
1747200,364,2.0593460289197223,10648,10648,394520
1752000,365,2.0181591083413277,10648,10648,394523
1756800,366,1.9777959261745013,10648,10648,394531
1761600,367,1.9382400076510113,10648,10648,394536
1766400,368,1.899475207497991,10648,10648,394543
1771200,369,1.8614857033480314,10648,10648,394545
1776000,370,1.8242559892810706,10648,10648,394550
1780800,371,1.7877708694954493,10648,10648,394556
1785600,372,1.75201545210554,10648,10648,394559
1790400,373,1.7169751430634292,10648,10648,394561
1795200,374,1.6826356402021607,10648,10648,394565
1800000,375,1.6489829273981176,10648,10648,394567
1804800,376,1.6160032688501551,10648,10648,394571
1809600,377,1.5836832034731518,10648,10648,394578
1814400,378,1.5520095394036888,10648,10648,394585
1819200,379,1.5209693486156148,10648,10648,394589
1824000,380,1.4905499616433027,10648,10648,394592
1828800,381,1.4607389624104365,10648,10648,394594
1833600,382,1.4315241831622278,10648,10648,394601
1838400,383,1.4028936994989833,10648,10648,394601
1843200,384,1.3748358255090036,10648,10648,394606
1848000,385,1.3473391089988236,10648,10648,394614
1852800,386,1.3203923268188471,10648,10648,394620
1857600,387,1.29398448028247,10648,10648,394629
1862400,388,1.2681047906768206,10648,10648,394633
1867200,389,1.2427426948632843,10648,10648,394642
1872000,390,1.2178878409660185,10648,10648,394646
1876800,391,1.1935300841466983,10648,10648,394649
1881600,392,1.1696594824637641,10648,10648,394651
1886400,393,1.1462662928144889,10648,10648,394657
1891200,394,1.1233409669581991,10648,10648,394660
1896000,395,1.1008741476190349,10648,10648,394665
1900800,396,1.0788566646666542,10648,10648,394670
1905600,397,1.0572795313733212,10648,10648,394677
1910400,398,1.0361339407458547,10648,10648,394681
1915200,399,1.0154112619309377,10648,10648,394686
1920000,400,0.99510303669231892,10648,10648,394688
1924800,401,0.97520097595847244,10648,10648,394692
1929600,402,0.95569695643930308,10648,10648,394694
1934400,403,0.93658301731051707,10648,10648,394699
1939200,404,0.91785135696430675,10648,10648,394703
1944000,405,0.89949432982502053,10648,10648,394703
1948800,406,0.88150444322852006,10648,10648,394707
1953600,407,0.86387435436394977,10648,10648,394711
1958400,408,0.84659686727667072,10648,10648,394714
1963200,409,0.82966492993113716,10648,10648,394722
1968000,410,0.81307163133251437,10648,10648,394726
1972800,411,0.79681019870586411,10648,10648,394730
1977600,412,0.7808739947317469,10648,10648,394736
1982400,413,0.76525651483711199,10648,10648,394738
1987200,414,0.74995138454036969,10648,10648,394745
1992000,415,0.73495235684956228,10648,10648,394750
1996800,416,0.72025330971257107,10648,10648,394752
2001600,417,0.70584824351831965,10648,10648,394757
2006400,418,0.69173127864795325,10648,10648,394765
2011200,419,0.67789665307499414,10648,10648,394770
2016000,420,0.66433872001349425,10648,10648,394777
2020800,421,0.65105194561322433,10648,10648,394782
2025600,422,0.63803090670095985,10648,10648,394783
2030400,423,0.62527028856694067,10648,10648,394786
2035200,424,0.61276488279560182,10648,10648,394790
2040000,425,0.60050958513968977,10648,10648,394795
2044800,426,0.58849939343689595,10648,10648,394800
2049600,427,0.57672940556815799,10648,10648,394806
2054400,428,0.5651948174567949,10648,10648,394812
2059200,429,0.55389092110765892,10648,10648,394815
2064000,430,0.54281310268550576,10648,10648,394820
2068800,431,0.5319568406317956,10648,10648,394826
2073600,432,0.52131770381915976,10648,10648,394834
2078400,433,0.5108913497427765,10648,10648,394839
2083200,434,0.50067352274792098,10648,10648,394842
2088000,435,0.4906600522929625,10648,10648,394845
2092800,436,0.48084685124710319,10648,10648,394852
2097600,437,0.47122991422216115,10648,10648,394858
2102400,438,0.46180531593771784,10648,10648,394864
2107200,439,0.45256920961896352,10648,10648,394869
2112000,440,0.44351782542658424,10648,10648,394874
2116800,441,0.43464746891805256,10648,10648,394881
2121600,442,0.42595451953969155,10648,10648,394888
2126400,443,0.4174354291488977,10648,10648,394892
2131200,444,0.40908672056591977,10648,10648,394896
2136000,445,0.40090498615460135,10648,10648,394897
2140800,446,0.39288688643150926,10648,10648,394901
2145600,447,0.38502914870287908,10648,10648,394904
2150400,448,0.37732856572882151,10648,10648,394907
2155200,449,0.36978199441424503,10648,10648,394912
2160000,450,0.36238635452596013,10648,10648,394920
2164800,451,0.35513862743544095,10648,10648,394925
2169600,452,0.34803585488673217,10648,10648,394925
2174400,453,0.34107513778899751,10648,10648,394931
2179200,454,0.33425363503321753,10648,10648,394935
2184000,455,0.32756856233255316,10648,10648,394941
2188800,456,0.3210171910859021,10648,10648,394942
